,word,freq,len
3414,entendre,9.0,8
3415,entends,52.0,7
3416,entendu,19.0,7
3417,entendue,2.0,8
3418,entendus,1.0,8
3419,entier,3.0,6
3420,entiere,1.0,7
3421,entierement,2.0,11
3422,entieres,2.0,8
3423,entouraient,1.0,11
3424,entoure,26.0,7
3425,entouree,4.0,8
3426,entourent,1.0,9
3427,entourerent,1.0,11
3428,entoures,1.0,8
3429,entra,8.0,5
3430,entracte,1.0,8
3431,entrainant,1.0,10
3432,entraine,7.0,8
3433,entrainement,2.0,12
3434,entrainent,2.0,10
3435,entrainer,3.0,9
3436,entrainerent,1.0,12
3437,entraineront,1.0,12
3438,entraines,1.0,9
3439,entrant,1.0,7
3440,entre,63.0,5
3441,entrebailla,1.0,11
3442,entrechats,1.0,10
3443,entree,12.0,6
3444,entrees,2.0,7
3445,entrelarde,3.0,10
3446,entrent,3.0,7
3447,entrer,11.0,6
3448,entrerait,1.0,9
3449,entrerent,3.0,9
3450,entres,5.0,6
3451,entretien,2.0,9
3452,entrez,3.0,6
3453,entrons,2.0,7
3454,entrouverte,2.0,11
3455,entrouvre,1.0,9
3456,entrouvrent,1.0,11
3457,entrouvrir,1.0,10
3458,envahi,1.0,6
3459,envahies,1.0,8
3460,envahissait,1.0,11
3461,envahit,3.0,7
3462,enveloppe,31.0,9
3463,envelopper,1.0,10
3464,enveloppes,6.0,10
3465,enverrai,2.0,8
3466,envers,15.0,6
3467,envie,39.0,5
3468,envierent,1.0,9
3469,environ,5.0,7
3470,environnement,1.0,13
3471,envoie,7.0,6
3472,envol,2.0,5
3473,envola,2.0,6
3474,envole,23.0,6
3475,envolee,2.0,7
3476,envolent,6.0,8
3477,envoler,2.0,7
3478,envoles,10.0,7
3479,envoya,2.0,6
3480,envoye,1.0,6
3481,envoyer,9.0,7
3482,epais,9.0,5
3483,epaisse,13.0,7
3484,epanouissent,1.0,12
3485,epaule,11.0,6
3486,epaules,8.0,7
3487,epee,15.0,4
3488,epelle,2.0,6
3489,eperdu,1.0,6
3490,epervier,2.0,8
3491,epi,12.0,3
3492,epice,4.0,5
3493,epicee,1.0,6
3494,epicerie,4.0,8
3495,epices,2.0,6
3496,epicier,5.0,7
3497,epiciere,1.0,8
3498,epinal,1.0,6
3499,epinards,2.0,8
3500,epine,17.0,5
3501,epines,5.0,6
3502,epingle,6.0,7
3503,epis,2.0,4
3504,epluche,2.0,7
3505,eplucher,3.0,8
3506,epluchures,2.0,10
3507,eponge,9.0,6
3508,epoque,1.0,6
3509,epouse,1.0,6
3510,epoussette,1.0,10
3511,epouvantable,2.0,12
3512,epouvantail,1.0,11
3513,epreuve,2.0,7
3514,epuisant,1.0,8
3515,epuises,1.0,7
3516,equilibre,8.0,9
3517,equipage,2.0,8
3518,equipe,24.0,6
3519,equipee,1.0,7
3520,equitation,2.0,10
3521,eraflure,1.0,8
3522,eric,8.0,4
3523,erreur,5.0,6
3524,erreurs,7.0,7
3525,es,72.0,2
3526,escabeau,5.0,8
3527,escalade,2.0,8
3528,escaladent,1.0,10
3529,escalader,1.0,9
3530,escaladerent,1.0,12
3531,escalier,22.0,8
3532,escaliers,4.0,9
3533,escampette,1.0,10
3534,escargot,13.0,8
3535,escargots,9.0,9
3536,esclaffaient,1.0,12
3537,espace,6.0,6
3538,espadon,1.0,7
3539,espagne,4.0,7
3540,espagnol,1.0,8
3541,espagnole,1.0,9
3542,espece,2.0,6
3543,especes,3.0,7
3544,espere,7.0,6
3545,espion,1.0,6
3546,espoir,2.0,6
3547,esprit,2.0,6
3548,esprits,2.0,7
3549,esquimau,6.0,8
3550,esquimaux,3.0,9
3551,essai,20.0,5
3552,essaie,18.0,6
3553,essaient,2.0,8
3554,essais,1.0,6
3555,essaya,2.0,6
3556,essayais,1.0,8
3557,essaye,7.0,6
3558,essayer,5.0,7
3559,essayerait,1.0,10
3560,essayerent,1.0,10
3561,essence,15.0,7
3562,essentiel,1.0,9
3563,essouffle,6.0,9
3564,essoufflee,1.0,10
3565,essouffles,2.0,10
3566,essuie,3.0,6
3567,essuient,1.0,8
3568,essuya,1.0,6
3569,essuyer,10.0,7
3570,essuyez,1.0,7
3571,essuyons,1.0,8
3572,est,3297.0,3
3573,estomac,5.0,7
3574,estompe,1.0,7
3575,estrade,1.0,7
3576,estragon,3.0,8
3577,et,2989.0,2
3578,etable,6.0,6
3579,etage,4.0,5
3580,etagere,4.0,7
3581,etageres,1.0,8
3582,etages,2.0,6
3583,etaient,29.0,7
3584,etais,18.0,5
3585,etait,265.0,5
3586,etalage,1.0,7
3587,etalages,1.0,8
3588,etale,8.0,5
3589,etaler,1.0,6
3590,etang,7.0,5
3591,etape,8.0,5
3592,etapes,1.0,6
3593,etat,4.0,4
3594,etc,3.0,3
3595,ete,100.0,3
3596,eteignent,3.0,9
3597,eteindre,7.0,8
3598,eteins,3.0,6
3599,eteint,6.0,6
3600,etend,1.0,5
3601,etendent,1.0,8
3602,etendit,1.0,7
3603,etendre,1.0,7
3604,etendue,2.0,7
3605,eternua,1.0,7
3606,eternue,6.0,7
3607,eternuer,2.0,8
3608,etes,21.0,4
3609,etienne,1.0,7
3610,etiez,1.0,5
3611,etinceler,1.0,9
3612,etincelle,1.0,9
3613,etincelles,2.0,10
3614,etions,1.0,6
3615,etiquete,2.0,8
3616,etiquetee,1.0,9
3617,etiquetes,1.0,9
3618,etiquette,6.0,9
3619,etiquettes,8.0,10
3620,etirant,2.0,7
3621,etire,1.0,5
3622,etoffe,8.0,6
3623,etoile,37.0,6
3624,etoiles,26.0,7
3625,etonnant,2.0,8
3626,etonne,12.0,6
3627,etonnee,1.0,7
3628,etonnes,1.0,7
3629,etouffe,4.0,7
3630,etouffee,1.0,8
3631,etouffement,3.0,11
3632,etouffer,2.0,8
3633,etourdi,4.0,7
3634,etourdit,1.0,8
3635,etrange,11.0,7
3636,etranger,3.0,8
3637,etrangers,1.0,9
3638,etranges,1.0,8
3639,etranglant,1.0,10
3640,etre,89.0,4
3641,etrenner,1.0,8
3642,etrennes,1.0,8
3643,etroit,4.0,6
3644,etude,1.0,5
3645,etudiant,1.0,8
3646,etudie,2.0,6
3647,etui,3.0,4
3648,eu,30.0,2
3649,eucalyptus,2.0,10
3650,eue,2.0,3
3651,euh,1.0,3
3652,eurent,3.0,6
3653,europe,7.0,6
3654,europeennes,1.0,11
3655,eut,9.0,3
3656,eux,42.0,3
3657,evade,2.0,5
3658,evanouir,1.0,8
3659,eveilla,2.0,7
3660,eveillait,2.0,9
3661,eveille,5.0,7
3662,eveillee,1.0,8
3663,eveiller,3.0,8
3664,evelyne,1.0,7
3665,evenement,1.0,9
3666,event,1.0,5
3667,eventail,7.0,8
3668,eventre,1.0,7
3669,evidemment,1.0,10
3670,evier,6.0,5
3671,evita,2.0,5
3672,evite,2.0,5
3673,eviter,4.0,6
3674,evitera,1.0,7
3675,evitons,1.0,7
3676,evolution,1.0,9
3677,exact,16.0,5
3678,exactement,7.0,10
3679,exagere,4.0,7
3680,exagerer,2.0,8
3681,exageres,3.0,8
3682,exagerez,2.0,8
3683,examen,6.0,6
3684,examens,1.0,7
3685,examine,15.0,7
3686,examiner,5.0,8
3687,excellent,7.0,9
3688,excellents,1.0,10
3689,exceptionnelle,1.0,14
3690,excite,7.0,6
3691,exclama,1.0,7
3692,exclame,5.0,7
3693,excuse,10.0,6
3694,excuser,1.0,7
3695,excuses,2.0,7
3696,excusez,1.0,7
3697,execute,1.0,7
3698,executer,2.0,8
3699,execution,1.0,9
3700,exemple,45.0,7
3701,exercice,134.0,8
3702,exercices,9.0,9
3703,exige,3.0,5
3704,exiger,2.0,6
3705,existaient,1.0,10
3706,existe,18.0,6
3707,existent,2.0,8
3708,exister,2.0,7
3709,exotique,1.0,8
3710,expedie,2.0,7
3711,expedier,1.0,8
3712,expediteur,1.0,10
3713,expedition,1.0,10
3714,experience,2.0,10
3715,explication,4.0,11
3716,explications,1.0,12
3717,explique,15.0,8
3718,expliquent,1.0,10
3719,expliquer,11.0,9
3720,expliquerai,1.0,11
3721,exploit,3.0,7
3722,explorateur,3.0,11
3723,explorent,1.0,9
3724,explorer,1.0,8
3725,explose,6.0,7
3726,explosent,1.0,9
3727,exploser,1.0,8
3728,explosions,1.0,10
3729,expose,1.0,6
3730,exposees,1.0,8
3731,exposes,1.0,7
3732,exposez,1.0,7
3733,exposition,1.0,10
3734,expres,8.0,6
3735,express,2.0,7
3736,expression,2.0,10
3737,expressions,7.0,11
3738,exquis,2.0,6
3739,exterieur,5.0,9
3740,extra,4.0,5
3741,extraordinaire,11.0,14
3742,extremite,2.0,9
3743,fa,10.0,2
3744,fabien,29.0,6
3745,fable,5.0,5
3746,fabliettes,1.0,10
3747,fabrication,1.0,11
3748,fabrique,10.0,8
3749,fabriquee,3.0,9
3750,fabriquent,3.0,10
3751,fabriquer,17.0,9
3752,fabriquerais,1.0,12
3753,fabriques,1.0,9
3754,facade,5.0,6
3755,face,4.0,4
3756,faces,1.0,5
3757,fache,9.0,5
3758,fachee,2.0,6
3759,fachent,1.0,7
3760,faches,1.0,6
3761,facile,22.0,6
3762,facilement,3.0,10
3763,facon,9.0,5
3764,faconne,1.0,7
3765,facons,2.0,6
3766,facteur,18.0,7
3767,fagot,7.0,5
3768,fagoter,2.0,7
3769,fagots,2.0,6
3770,faible,2.0,6
3771,faille,1.0,6
3772,faillit,1.0,7
3773,faim,40.0,4
3774,faire,368.0,5
3775,fais,89.0,4
3776,faisaient,5.0,9
3777,faisais,1.0,7
3778,faisait,17.0,7
3779,faisan,8.0,6
3780,faisane,1.0,7
3781,faisant,11.0,7
3782,faiseur,1.0,7
3783,faisions,1.0,8
3784,faisons,8.0,7
3785,fait,484.0,4
3786,faite,7.0,5
3787,faites,12.0,6
3788,faits,5.0,5
3789,falaise,1.0,7
3790,fallait,9.0,7
3791,falloir,7.0,7
3792,fallu,3.0,5
3793,fallut,1.0,6
3794,fameuse,1.0,7
3795,fameux,1.0,6
3796,famille,47.0,7
3797,familles,2.0,8
3798,famine,1.0,6
3799,fanees,1.0,6
3800,fanent,1.0,6
3801,faneur,2.0,6
3802,fanfare,1.0,7
3803,fantastique,2.0,11
3804,fantome,69.0,7
3805,fantomes,10.0,8
3806,faon,6.0,4
3807,farce,12.0,5
3808,farces,4.0,6
3809,farceur,3.0,7
3810,farfouillent,1.0,12
3811,farine,51.0,6
3812,farinee,1.0,7
3813,fascine,2.0,7
3814,fasse,3.0,5
3815,fassent,1.0,7
3816,fasses,1.0,6
3817,fatigant,1.0,8
3818,fatigue,19.0,7
3819,fatiguee,3.0,8
3820,fatigues,7.0,8
3821,fauche,2.0,6
3822,faucon,3.0,6
3823,faudra,8.0,6
3824,faudrait,8.0,8
3825,faufila,1.0,7
3826,faufile,2.0,7
3827,faufiler,1.0,8
3828,fausses,1.0,7
3829,faut,145.0,4
3830,faute,11.0,5
3831,fautes,2.0,6
3832,fauteuil,34.0,8
3833,fauteuils,3.0,9
3834,fautif,1.0,6
3835,fauve,3.0,5
3836,faux,60.0,4
3837,federale,1.0,8
3838,fee,25.0,3
3839,feerique,1.0,8
3840,fees,1.0,4
3841,felicita,1.0,8
3842,felicite,2.0,8
3843,femelle,6.0,7
3844,feminin,1.0,7
3845,femme,27.0,5
3846,femmes,1.0,6
3847,fendiller,1.0,9
3848,fendre,1.0,6
3849,fendu,1.0,5
3850,fenetre,68.0,7
3851,fenetres,9.0,8
3852,fenouil,6.0,7
3853,fente,3.0,5
3854,fentes,3.0,6
3855,fer,21.0,3
3856,fera,19.0,4
3857,ferai,4.0,5
3858,feraient,2.0,8
3859,ferais,6.0,6
3860,ferait,2.0,6
3861,feras,3.0,5
3862,feriez,2.0,6
3863,ferma,3.0,5
3864,fermais,1.0,7
3865,fermant,1.0,7
3866,ferme,81.0,5
3867,fermee,5.0,6
3868,fermees,1.0,7
3869,ferment,1.0,7
3870,fermer,9.0,6
3871,fermes,2.0,6
3872,fermeture,5.0,9
3873,fermier,9.0,7
3874,fermiere,6.0,8
3875,fermiers,2.0,8
3876,feroce,2.0,6
3877,feroces,1.0,7
3878,ferons,1.0,6
3879,feront,2.0,6
3880,ferraille,3.0,9
3881,fesses,1.0,6
3882,festin,1.0,6
3883,festival,1.0,8
3884,fete,91.0,4
3885,feter,2.0,5
3886,fetons,2.0,6
3887,feu,88.0,3
3888,feuillage,9.0,9
3889,feuille,50.0,7
3890,feuilles,46.0,8
3891,feuilleton,3.0,10
3892,feuillette,1.0,10
3893,feuillu,1.0,7
3894,feutre,2.0,6
3895,feutres,10.0,7
3896,feux,4.0,4
3897,feve,5.0,4
3898,feves,1.0,5
3899,fevrier,8.0,7
3900,ficeler,2.0,7
3901,ficelle,18.0,7
3902,ficelles,2.0,8
3903,fiche,68.0,5
3904,fichier,1.0,7
3905,fichu,4.0,5
3906,fidele,7.0,6
3907,fier,12.0,4
3908,fiere,8.0,5
3909,fierement,2.0,9
3910,fiers,1.0,5
3911,fievre,1.0,6
3912,fifi,5.0,4
3913,figue,2.0,5
3914,figure,31.0,6
3915,fil,50.0,3
3916,filait,1.0,6
3917,file,20.0,4
3918,filent,1.0,6
3919,filer,1.0,5
3920,filet,15.0,5
3921,fille,75.0,5
3922,filles,7.0,6
3923,fillette,13.0,8
3924,film,16.0,4
3925,filme,3.0,5
3926,filmer,1.0,6
3927,filoselle,8.0,9
3928,filou,2.0,5
3929,fils,17.0,4
3930,filtre,1.0,6
3931,filtrer,1.0,7
3932,fin,50.0,3
3933,final,4.0,5
3934,finale,1.0,6
3935,finalement,10.0,10
3936,fine,6.0,4
3937,fines,6.0,5
3938,fini,29.0,4
3939,finie,3.0,5
3940,finir,10.0,5
3941,finiront,1.0,8
3942,finis,1.0,5
3943,finissait,2.0,9
3944,finissant,1.0,9
3945,finisse,1.0,7
3946,finissent,4.0,9
3947,finit,9.0,5
3948,fins,1.0,4
3949,fiole,2.0,5
3950,firent,4.0,6
3951,firmin,1.0,6
3952,fit,36.0,3
3953,fixe,9.0,4
3954,fixer,3.0,5
3955,flac,2.0,4
3956,flacon,3.0,6
3957,flaire,2.0,6
3958,flairer,2.0,7
3959,flambe,1.0,6
3960,flamber,1.0,7
3961,flamme,7.0,6
3962,flammes,5.0,7
3963,flan,3.0,4
3964,flane,1.0,5
3965,flaque,12.0,6
3966,flaques,5.0,7
3967,flatteur,1.0,8
3968,fleche,3.0,6
3969,fleches,7.0,7
3970,flechettes,2.0,10
3971,fleur,50.0,5
3972,fleurie,5.0,7
3973,fleuries,1.0,8
3974,fleurira,1.0,8
3975,fleuris,1.0,7
3976,fleurissait,1.0,11
3977,fleurissent,1.0,11
3978,fleuriste,6.0,9
3979,fleurs,88.0,6
3980,fleuve,9.0,6
3981,flic,2.0,4
3982,floc,1.0,4
3983,flocon,10.0,6
3984,flocons,11.0,7
3985,florence,4.0,8
3986,florentin,11.0,9
3987,florian,11.0,7
3988,flots,4.0,5
3989,flottaient,1.0,10
3990,flottait,1.0,8
3991,flotte,8.0,6
3992,fluor,4.0,5
3993,flute,17.0,5
3994,flutee,5.0,6
3995,flutes,1.0,6
3996,foi,4.0,3
3997,foie,3.0,4
3998,foin,13.0,4
3999,foire,12.0,5
4000,fois,124.0,4
4001,foison,3.0,6
4002,foix,2.0,4
4003,folie,1.0,5
4004,folio,1.0,5
4005,follement,1.0,9
4006,folles,3.0,6
4007,fonca,1.0,5
4008,foncait,1.0,7
4009,fonce,2.0,5
4010,foncee,1.0,6
4011,foncent,1.0,7
4012,fonction,1.0,8
4013,fonctionne,1.0,10
4014,fond,30.0,4
4015,fondent,1.0,7
4016,fondit,1.0,6
4017,fondre,5.0,6
4018,fondu,5.0,5
4019,fondue,3.0,6
4020,font,54.0,4
4021,fontaine,5.0,8
4022,foot,2.0,4
4023,football,4.0,8
4024,forain,1.0,6
4025,foraine,2.0,7
4026,forains,1.0,7
4027,force,7.0,5
4028,forces,6.0,6
4029,forestiers,1.0,10
4030,foret,99.0,5
4031,forets,3.0,6
4032,formant,1.0,7
4033,forme,19.0,5
4034,formee,1.0,6
4035,forment,6.0,7
4036,former,4.0,6
4037,formes,6.0,6
4038,formidable,1.0,10
4039,formule,7.0,7
4040,formules,6.0,8
4041,fort,73.0,4
4042,forte,6.0,5
4043,fortes,3.0,6
4044,fortifiant,3.0,10
4045,forts,2.0,5
4046,fortune,4.0,7
4047,fosse,7.0,5
4048,fosses,1.0,6
4049,fou,32.0,3
4050,foudre,3.0,6
4051,fouet,3.0,5
4052,fougere,1.0,7
4053,fougeres,1.0,8
4054,fouille,7.0,7
4055,fouillent,1.0,9
4056,fouiller,2.0,8
4057,fouillerent,1.0,11
4058,fouillis,1.0,8
4059,foulard,7.0,7
4060,foulards,2.0,8
4061,foule,12.0,5
4062,four,22.0,4
4063,fourche,1.0,7
4064,fourchette,9.0,10
4065,fourchettes,2.0,11
4066,fourmi,19.0,6
4067,fourmille,1.0,9
4068,fourmis,3.0,7
4069,fournitures,1.0,11
4070,fourre,3.0,6
4071,fourree,1.0,7
4072,fourres,1.0,7
4073,fourrure,16.0,8
4074,fous,8.0,4
4075,frac,1.0,4
4076,fracas,2.0,6
4077,fragile,5.0,7
4078,fragiles,1.0,8
4079,fraiche,9.0,7
4080,fraichement,1.0,11
4081,fraiches,3.0,8
4082,frais,15.0,5
4083,fraise,24.0,6
4084,fraises,18.0,7
4085,fraisier,1.0,8
4086,framboise,15.0,9
4087,framboises,5.0,10
4088,franc,3.0,5
4089,francais,12.0,8
4090,francaise,3.0,9
4091,france,41.0,6
4092,franchir,2.0,8
4093,franchissent,1.0,12
4094,franchit,3.0,8
4095,francois,45.0,8
4096,francs,10.0,6
4097,frange,1.0,6
4098,franges,2.0,7
4099,frangipane,1.0,10
4100,frappa,5.0,6
4101,frappaient,1.0,10
4102,frappe,14.0,6
4103,frapper,7.0,7
4104,frayeur,3.0,7
4105,frederic,8.0,8
4106,frederique,1.0,10
4107,frein,7.0,5
4108,freine,3.0,6
4109,freiner,1.0,7
4110,freins,7.0,6
4111,frelons,1.0,7
4112,frequemment,1.0,11
4113,frere,77.0,5
4114,freres,2.0,6
4115,fric,1.0,4
4116,frick,5.0,5
4117,frigo,1.0,5
4118,frigos,1.0,6
4119,frileux,4.0,7
4120,fripon,1.0,6
4121,fripouilles,1.0,11
4122,frise,3.0,5
4123,frisee,1.0,6
4124,frisent,1.0,7
4125,friser,1.0,6
4126,frises,3.0,6
4127,frisette,4.0,8
4128,friskies,3.0,8
4129,frissonne,3.0,9
4130,frite,1.0,5
4131,frites,10.0,6
4132,froid,52.0,5
4133,froide,7.0,6
4134,froids,2.0,6
4135,froidure,1.0,8
4136,froisse,2.0,7
4137,fromage,73.0,7
4138,fromager,1.0,8
4139,fromages,21.0,8
4140,froncant,1.0,8
4141,fronde,1.0,6
4142,front,8.0,5
4143,frottait,1.0,8
4144,frottant,2.0,8
4145,frotte,8.0,6
4146,frottent,1.0,8
4147,frotter,5.0,7
4148,frousse,1.0,7
4149,fruit,16.0,5
4150,fruits,37.0,6
4151,fuient,1.0,6
4152,fuir,2.0,4
4153,fuit,5.0,4
4154,fuite,3.0,5
4155,fumant,2.0,6
4156,fume,19.0,4
4157,fumee,20.0,5
4158,fumees,2.0,6
4159,fumer,2.0,5
4160,funambule,2.0,9
4161,furent,4.0,6
4162,furet,1.0,5
4163,furets,1.0,6
4164,furieuse,4.0,8
4165,furieusement,1.0,12
4166,furieux,12.0,7
4167,fus,1.0,3
4168,fusee,20.0,5
4169,fusees,2.0,6
4170,fusil,11.0,5
4171,fusils,3.0,6
4172,fut,22.0,3
4173,fute,2.0,4
4174,futee,1.0,5
4175,futes,1.0,5
4176,fuyait,1.0,6
4177,gache,1.0,5
4178,gachent,1.0,7
4179,gachette,1.0,8
4180,gael,1.0,4
4181,gafi,236.0,4
4182,gag,2.0,3
4183,gage,1.0,4
4184,gagnait,1.0,7
4185,gagnant,10.0,7
4186,gagne,27.0,5
4187,gagnent,1.0,7
4188,gagner,20.0,6
4189,gagnera,2.0,7
4190,gagnons,1.0,7
4191,gai,3.0,3
4192,gaie,1.0,4
4193,gaiement,1.0,8
4194,gais,1.0,4
4195,galerie,3.0,7
4196,galeries,1.0,8
4197,galet,2.0,5
4198,galette,19.0,7
4199,galettes,2.0,8
4200,galipette,1.0,9
4201,galons,1.0,6
4202,galop,4.0,5
4203,galopa,1.0,6
4204,galopade,1.0,8
4205,galope,9.0,6
4206,galoperent,1.0,10
4207,galopins,1.0,8
4208,gambader,1.0,8
4209,gamelle,1.0,7
4210,gamin,7.0,5
4211,gamine,1.0,6
4212,gamme,1.0,5
4213,gant,12.0,4
4214,gants,9.0,5
4215,garage,23.0,6
4216,garagiste,6.0,9
4217,garcon,102.0,6
4218,garconnet,7.0,9
4219,garconnets,1.0,10
4220,garcons,13.0,7
4221,gardaient,1.0,9
4222,gardait,5.0,7
4223,garde,22.0,5
4224,gardee,1.0,6
4225,garder,9.0,6
4226,garderais,1.0,9
4227,garderie,1.0,8
4228,gardes,3.0,6
4229,gardez,2.0,6
4230,gardien,29.0,7
4231,gardienne,1.0,9
4232,gardons,1.0,7
4233,gare,37.0,4
4234,garenne,1.0,7
4235,garent,1.0,6
4236,garer,1.0,5
4237,garnement,1.0,9
4238,garni,1.0,5
4239,garnir,1.0,6
4240,gaspillage,1.0,10
4241,gaston,8.0,6
4242,gate,2.0,4
4243,gateau,51.0,6
4244,gateaux,22.0,7
4245,gater,2.0,5
4246,gauche,26.0,6
4247,gaufre,1.0,6
4248,gaufrettes,1.0,10
4249,gave,1.0,4
4250,gaz,6.0,3
4251,gazelle,2.0,7
4252,gazelles,7.0,8
4253,gazon,8.0,5
4254,gazouillant,1.0,11
4255,gazouille,1.0,9
4256,gazouillent,1.0,11
4257,gazouiller,1.0,10
4258,geai,2.0,4
4259,geant,35.0,5
4260,geante,6.0,6
4261,geantes,1.0,7
4262,geants,1.0,6
4263,gel,4.0,3
4264,gele,3.0,4
4265,gelee,7.0,5
4266,gemir,1.0,5
4267,gemissant,3.0,9
4268,gemissements,1.0,12
4269,gemit,6.0,5
4270,genant,1.0,6
4271,gencives,1.0,8
4272,gendarme,12.0,8
4273,gendarmes,3.0,9
4274,gene,1.0,4
4275,genent,1.0,6
4276,general,2.0,7
4277,generales,1.0,9
4278,genereusement,1.0,13
4279,genereux,2.0,8
4280,geneve,2.0,6
4281,genial,4.0,6
4282,geniale,11.0,7
4283,genou,17.0,5
4284,genoux,4.0,6
4285,genre,1.0,5
4286,gens,40.0,4
4287,gentiane,2.0,8
4288,gentil,34.0,6
4289,gentille,20.0,8
4290,gentilles,2.0,9
4291,gentillesse,1.0,11
4292,gentils,6.0,7
4293,gentiment,4.0,9
4294,geo,1.0,3
4295,geoffroy,1.0,8
4296,geographique,1.0,12
4297,georges,5.0,7
4298,gerald,2.0,6
4299,geranium,2.0,8
4300,geraniums,3.0,9
4301,gerard,10.0,6
4302,gerbes,1.0,6
4303,germain,1.0,7
4304,geste,1.0,5
4305,gestes,6.0,6
4306,gesticulait,2.0,11
4307,gesticulant,1.0,11
4308,gesticule,1.0,9
4309,gesticuler,1.0,10
4310,ghislain,1.0,8
4311,gibier,1.0,6
4312,gicle,1.0,5
4313,gifle,3.0,5
4314,gigantesque,2.0,11
4315,gilet,7.0,5
4316,gilles,1.0,6
4317,girafe,27.0,6
4318,girafes,4.0,7
4319,giroflee,1.0,8
4320,girolle,2.0,7
4321,girolles,1.0,8
4322,girouette,2.0,9
4323,gisele,1.0,6
4324,gitan,1.0,5
4325,gitane,1.0,6
4326,givre,4.0,5
4327,glacage,2.0,7
4328,glace,76.0,5
4329,glacees,1.0,7
4330,glaces,17.0,6
4331,glaciers,1.0,8
4332,glacon,4.0,6
4333,glacons,4.0,7
4334,glaieul,1.0,7
4335,gland,5.0,5
4336,glands,1.0,6
4337,glissa,3.0,6
4338,glissade,1.0,8
4339,glissant,1.0,8
4340,glissante,1.0,9
4341,glisse,40.0,6
4342,glissent,1.0,8
4343,glisser,9.0,7
4344,glisserait,1.0,10
4345,glisserent,1.0,10
4346,glisses,2.0,7
4347,globe,1.0,5
4348,gloria,1.0,6
4349,glousse,2.0,7
4350,gloussement,1.0,11
4351,glouton,1.0,7
4352,glu,1.0,3
4353,gluant,2.0,6
4354,gluantes,1.0,8
4355,gobelet,8.0,7
4356,gobelets,4.0,8
4357,goeland,1.0,7
4358,goinfre,2.0,7
4359,gomme,15.0,5
4360,gommettes,1.0,9
4361,gondolait,1.0,9
4362,gondole,7.0,7
4363,gonflable,1.0,9
4364,gonflant,1.0,8
4365,gonfle,3.0,6
4366,gonflee,1.0,7
4367,gonfler,1.0,7
4368,gonfles,1.0,7
4369,gontran,5.0,7
4370,gorge,3.0,5
4371,gorgee,1.0,6
4372,gorges,1.0,6
4373,gorille,4.0,7
4374,gorilles,1.0,8
4375,gosier,1.0,6
4376,gouache,1.0,7
4377,gouaches,1.0,8
4378,goujon,12.0,6
4379,goulot,1.0,6
4380,goulu,1.0,5
4381,goulue,3.0,6
4382,goulument,1.0,9
4383,gourdin,2.0,7
4384,gourmand,18.0,8
4385,gourmande,2.0,9
4386,gourmandise,1.0,11
4387,gourmands,2.0,9
4388,gourou,4.0,6
4389,gousse,1.0,6
4390,gousses,1.0,7
4391,gout,8.0,4
4392,gouta,3.0,5
4393,goute,5.0,5
4394,gouter,38.0,6
4395,goutez,1.0,6
4396,gouts,1.0,5
4397,goutte,9.0,6
4398,gouttelette,1.0,11
4399,gouttelettes,1.0,12
4400,gouttes,7.0,7
4401,gouttiere,1.0,9
4402,gouttieres,1.0,10
4403,gouvernail,2.0,10
4404,gouvernement,1.0,12
4405,grace,15.0,5
4406,gragra,2.0,6
4407,grain,14.0,5
4408,graine,1.0,6
4409,graines,20.0,7
4410,grains,8.0,6
4411,graisse,1.0,7
4412,graissee,1.0,8
4413,grammes,7.0,7
4414,grand,151.0,5
4415,grande,94.0,6
4416,grandes,24.0,7
4417,grandi,6.0,6
4418,grandir,11.0,7
4419,grandira,2.0,8
4420,grandiras,1.0,9
4421,grandissait,1.0,11
4422,grandit,4.0,7
4423,grands,33.0,6
4424,grange,2.0,6
4425,granules,1.0,8
4426,granville,1.0,9
4427,graphies,1.0,8
4428,grappe,10.0,6
4429,grappes,1.0,7
4430,gras,7.0,4
4431,grasse,1.0,6
4432,gratte,11.0,6
4433,gratter,2.0,7
4434,gratuit,2.0,7
4435,gratuitement,1.0,12
4436,grave,7.0,5
4437,graver,1.0,6
4438,graves,2.0,6
4439,gravure,1.0,7
4440,grece,1.0,5
4441,gregoire,1.0,8
4442,grele,1.0,5
4443,grelot,1.0,6
4444,grelots,3.0,7
4445,grenades,1.0,8
4446,grenier,23.0,7
4447,grenoble,1.0,8
4448,grenouille,24.0,10
4449,grenouilles,11.0,11
4450,greve,1.0,5
4451,gribouille,3.0,10
4452,griffe,3.0,6
4453,griffes,2.0,7
4454,griffonnai,1.0,10
4455,grignote,16.0,8
4456,grignotent,2.0,10
4457,grignoter,4.0,9
4458,grignotes,1.0,9
4459,grignotez,1.0,9
4460,grignotons,1.0,10
4461,grillades,1.0,9
4462,grillage,5.0,8
4463,grillages,1.0,9
4464,grille,20.0,6
4465,griller,2.0,7
4466,grillon,6.0,7
4467,grillons,3.0,8
4468,grimacant,3.0,9
4469,grimace,13.0,7
4470,grimaces,1.0,8
4471,grimpa,3.0,6
4472,grimpant,1.0,8
4473,grimpe,29.0,6
4474,grimper,4.0,7
4475,grimperent,2.0,10
4476,grimpes,1.0,7
4477,grimpons,1.0,8
4478,grincement,1.0,10
4479,grincent,2.0,8
4480,grincheux,9.0,9
4481,grippe,5.0,6
4482,gris,34.0,4
4483,grise,9.0,5
4484,grises,2.0,6
4485,grisoie,7.0,7
4486,grogna,2.0,6
