,"word","pron","freq","len"
18537,"cliniciens","klinisj5",382,10
18538,"clinique","klinik",7843,8
18539,"cliniquement","klinikm@",312,12
18540,"cliniques","klinik",4745,9
18541,"clinquant","kl5k@",95,9
18542,"clinquante","kl5k@t",21,10
18543,"clinquantes","kl5k@t",14,11
18544,"clinquants","kl5k@",22,10
18545,"clins","kl5",312,5
18546,"clip","klip",1577,4
18547,"clipper","klip9R",338,7
18548,"clippers","klip9R",87,8
18549,"clips","klip",1720,5
18550,"clique","klik",2286,6
18551,"cliques","klik",252,7
18552,"cliquet","klikE",123,7
18553,"cliqueta","klikta",1,8
18554,"cliquetaient","kliktE",3,12
18555,"cliquetait","kliktE",1,10
18556,"cliquetant","klikt@",31,10
18557,"cliquetante","klikt@t",2,11
18558,"cliquetantes","klikt@t",1,12
18559,"cliquetants","klikt@",3,11
18560,"cliquètement","klikEtm@",2,12
18561,"cliquètements","klikEtm@",1,13
18562,"cliqueter","klikte",62,9
18563,"cliquetis","klikti",131,9
18564,"cliquets","klikE",27,8
18565,"cliquette","klikEt",18,9
18566,"cliquettement","klikEtm@",1,13
18567,"cliquettent","klikEt",27,11
18568,"cliquettes","klikEt",4,10
18569,"clissées","klise",0,8
18570,"clitoris","klitORis",164,8
18571,"clivable","klivabl",4,8
18572,"clivage","klivaZ",851,7
18573,"clivages","klivaZ",521,8
18574,"clive","kliv",254,5
18575,"clivé","klive",20,5
18576,"clivée","klive",22,6
18577,"cliver","klive",16,6
18578,"cliverait","klivRE",1,9
18579,"clivés","klive",9,6
18580,"cliveur","kliv9R",0,7
18581,"clivons","klivA",0,7
18582,"cloacal","klOakal",3,7
18583,"cloaque","klOak",83,7
18584,"cloaques","klOak",23,8
18585,"cloc","klOk",11,4
18586,"clochaient","klOSE",0,10
18587,"clochait","klOSE",22,8
18588,"clochant","klOS@",1,8
18589,"clochard","klOSaR",248,8
18590,"clocharde","klOSaRd",10,9
18591,"clochards","klOSaR",114,9
18592,"clochât","klOSa",0,7
18593,"cloche","klOS",1494,6
18594,"clocher","klOSe",1156,7
18595,"clochers","klOSe",340,8
18596,"cloches","klOS",901,7
18597,"clocheton","klOStA",45,9
18598,"clochetons","klOStA",32,10
18599,"clochette","klOSEt",135,9
18600,"clochettes","klOSEt",154,10
18601,"clocs","klOk",1,5
18602,"clodo","klOdO",32,5
18603,"clodos","klOdO",22,6
18604,"cloison","klwazA",436,7
18605,"cloisonnaient","klwazOnE",1,13
18606,"cloisonnais","klwazOnE",0,11
18607,"cloisonnant","klwazOn@",8,11
18608,"cloisonne","klwazOn",15,9
18609,"cloisonné","klwazOne",100,9
18610,"cloisonnée","klwazOne",74,10
18611,"cloisonnées","klwazOne",81,11
18612,"cloisonnement","klwazOnm@",373,13
18613,"cloisonnements","klwazOnm@",115,14
18614,"cloisonner","klwazOne",46,10
18615,"cloisonnés","klwazOne",96,10
18616,"cloisonnons","klwazOnA",1,11
18617,"cloisons","klwazA",697,8
18618,"cloîtra","klwatRa",1,7
18619,"cloîtrai","klwatRE",0,8
18620,"cloîtraient","klwatRE",0,11
18621,"cloîtrait","klwatRE",1,9
18622,"cloître","klwatR",646,7
18623,"cloîtré","klwatRe",38,7
18624,"cloîtrée","klwatRe",34,8
18625,"cloîtrées","klwatRe",22,9
18626,"cloîtrent","klwatR",2,9
18627,"cloîtrer","klwatRe",14,8
18628,"cloîtres","klwatR",91,8
18629,"cloîtrés","klwatRe",24,8
18630,"clonage","klOnaZ",965,7
18631,"clonale","klOnal",38,7
18632,"clonaux","klOnO",5,7
18633,"clone","klOn",818,5
18634,"clones","klOn",599,6
18635,"clope","klOp",105,5
18636,"clopes","klOp",66,6
18637,"clopina","klOpina",0,7
18638,"clopinait","klOpinE",1,9
18639,"clopinâmes","klOpinam",0,10
18640,"clopinant","klOpin@",9,9
18641,"clopine","klOpin",3,7
18642,"clopinent","klOpin",1,9
18643,"clopiner","klOpine",1,8
18644,"clopinettes","klOpinEt",16,11
18645,"cloporte","klOpORt",36,8
18646,"cloportes","klOpORt",45,9
18647,"cloquait","klOkE",0,8
18648,"cloquant","klOk@",0,8
18649,"cloque","klOk",41,6
18650,"cloqué","klOke",3,6
18651,"cloquée","klOke",2,7
18652,"cloquées","klOke",4,8
18653,"cloquent","klOk",1,8
18654,"cloquer","klOke",3,7
18655,"cloques","klOk",53,7
18656,"cloqués","klOke",2,7
18657,"clore","klOR",807,5
18658,"clos","klO",5273,4
18659,"close","klOz",2313,5
18660,"closent","klOz",6,7
18661,"closerie","klOzRi",65,8
18662,"closes","klOz",497,6
18663,"clôt","klO",365,4
18664,"clôtura","klOtyRa",25,7
18665,"clôturai","klOtyRE",0,8
18666,"clôturaient","klOtyRE",8,11
18667,"clôturait","klOtyRE",68,9
18668,"clôturant","klOtyR@",128,9
18669,"clôture","klOtyR",6683,7
18670,"clôturé","klOtyRe",593,7
18671,"clôturée","klOtyRe",201,8
18672,"clôturent","klOtyR",60,9
18673,"clôturer","klOtyRe",369,8
18674,"clôtures","klOtyR",577,8
18675,"clou","klu",994,4
18676,"cloua","klua",19,5
18677,"clouage","kluaZ",42,7
18678,"clouai","kluE",0,6
18679,"clouaient","kluE",7,9
18680,"clouait","kluE",17,7
18681,"clouant","klu@",27,7
18682,"cloue","klu",91,5
18683,"cloué","klue",259,5
18684,"clouée","klue",78,6
18685,"clouées","klue",46,7
18686,"clouent","klu",17,7
18687,"clouer","klue",165,6
18688,"clouera","kluRa",6,7
18689,"cloueraient","kluRE",1,11
18690,"clouerait","kluRE",2,9
18691,"cloueras","kluRa",0,8
18692,"clouèrent","kluER",4,9
18693,"cloués","klue",112,6
18694,"cloueur","klu9R",7,7
18695,"clouez","klue",11,6
18696,"clouions","klujA",0,8
18697,"clous","klu",911,5
18698,"cloutage","klutaZ",8,8
18699,"clouté","klute",48,6
18700,"cloutée","klute",19,7
18701,"cloutées","klute",17,8
18702,"clouterie","klutRi",19,9
18703,"cloutés","klute",40,7
18704,"clovisses","klOvis",10,9
18705,"clown","klun",946,5
18706,"clownerie","klunRi",15,9
18707,"clowneries","klunRi",20,10
18708,"clownesque","klunEsk",49,10
18709,"clownesques","klunEsk",16,11
18710,"clowns","klun",540,6
18711,"club","kl9b",46558,4
18712,"clubistes","klybist",9,9
18713,"clubman","kl9bman",11,7
18714,"clubs","kl9b",13566,5
18715,"clunisien","klynizj5",23,9
18716,"clunisienne","klynizjEn",11,11
18717,"cluse","klyz",93,5
18718,"cluses","klyz",201,6
18719,"clystère","klistER",11,8
18720,"clystères","klistER",6,9
18721,"cnémides","knemid",2,8
18722,"cnidaires","knidER",52,9
18723,"coach","kOtS",1045,5
18724,"coachs","kOtS",45,6
18725,"coactive","kOaktiv",3,8
18726,"coagule","kOagyl",30,7
18727,"coagulent","kOagyl",9,9
18728,"coalisent","kOaliz",8,9
18729,"coaltar","kOltaR",8,7
18730,"coassaient","kOasE",3,10
18731,"coassant","kOas@",3,8
18732,"coassement","kOasm@",11,10
18733,"coassements","kOasm@",8,11
18734,"coassent","kOas",5,8
18735,"coasser","kOase",5,7
18736,"coauteurs","kOOt9R",97,9
18737,"coaxial","kOaksjal",260,7
18738,"coaxiale","kOaksjal",64,8
18739,"coaxiales","kOaksjal",30,9
18740,"coaxiaux","kOaksjO",122,8
18741,"cob","kOb",831,3
18742,"cobalt","kObalt",550,6
18743,"cobaye","kObaj",218,6
18744,"cobayes","kObaj",217,7
18745,"cobra","kObRa",523,5
18746,"cobras","kObRa",68,6
18747,"coca","kOka",1525,4
18748,"cocagne","kOkaN",209,7
18749,"cocagnes","kOkaN",2,8
18750,"cocaïne","kOkain",650,7
18751,"cocard","kOkaR",18,6
18752,"cocardasse","kOkaRdas",1,10
18753,"cocarde","kOkaRd",82,7
18754,"cocardes","kOkaRd",34,8
18755,"cocardés","kOkaRde",0,8
18756,"cocardier","kOkaRdje",13,9
18757,"cocardière","kOkaRdjER",6,10
18758,"cocardières","kOkaRdjER",3,11
18759,"cocardiers","kOkaRdje",5,10
18760,"cocards","kOkaR",1,7
18761,"cocasse","kOkas",192,7
18762,"cocassement","kOkasm@",2,11
18763,"cocasserie","kOkasRi",20,10
18764,"cocasseries","kOkasRi",8,11
18765,"cocasses","kOkas",193,8
18766,"coccides","kOksid",0,8
18767,"coccidies","kOksidi",13,9
18768,"coccinelle","kOksinEl",302,10
18769,"coccinelles","kOksinEl",143,11
18770,"coccus","kOky",5,6
18771,"coccygien","kOksiZj5",10,9
18772,"coccygienne","kOksiZjEn",12,11
18773,"coccyx","kOksis",40,6
18774,"cocha","kOSa",5,5
18775,"cochait","kOSE",2,7
18776,"cochant","kOS@",189,7
18777,"cochât","kOSa",0,6
18778,"coche","kOS",417,5
18779,"coché","kOSe",185,5
18780,"cochées","kOSe",100,7
18781,"cochelet","kOSOlE",3,8
18782,"cochenille","kOSnij",51,10
18783,"cochenilles","kOSnij",53,11
18784,"cocher","kOSe",1349,6
18785,"cochère","kOSER",92,7
18786,"cochères","kOSER",19,8
18787,"cochers","kOSe",46,7
18788,"coches","kOS",117,6
18789,"cochet","kOSE",317,6
18790,"cochléaire","kOkleER",55,10
18791,"cochlée","kOkle",41,7
18792,"cochlées","kOkle",1,8
18793,"cochon","kOSA",1367,6
18794,"cochoncetés","kOSAste",3,11
18795,"cochonnaille","kOSOnaj",9,12
18796,"cochonnailles","kOSOnaj",22,13
18797,"cochonne","kOSOn",71,8
18798,"cochonné","kOSOne",1,8
18799,"cochonnées","kOSOne",0,10
18800,"cochonnerie","kOSOnRi",37,11
18801,"cochonneries","kOSOnRi",77,12
18802,"cochonnes","kOSOn",70,9
18803,"cochonnet","kOSOnE",44,9
18804,"cochonnets","kOSOnE",6,10
18805,"cochonnez","kOSOne",0,9
18806,"cochons","kOSA",815,7
18807,"cochylis","kOkilis",6,8
18808,"cocker","kOkER",163,6
18809,"cockney","kOknE",17,7
18810,"cockpit","kOkpi",486,7
18811,"cocktail","kOktEl",2180,8
18812,"cocktails","kOktEl",1251,9
18813,"coco","kOkO",1351,4
18814,"cocon","kOkA",288,5
18815,"cocons","kOkA",74,6
18816,"cocos","kOkO",240,5
18817,"cocotent","kOkOt",0,8
18818,"cocoter","kOkOte",1,7
18819,"cocoteraies","kOkOtRE",15,11
18820,"cocoterait","kOkOtRE",0,10
18821,"cocotier","kOkOtje",159,8
18822,"cocotiers","kOkOtje",355,9
18823,"cocotte","kOkOt",514,7
18824,"cocotterie","kOkOtRi",0,10
18825,"cocottes","kOkOt",83,8
18826,"coction","kOksjA",8,7
18827,"cocu","kOky",282,4
18828,"cocuage","kOk8aZ",12,7
18829,"cocuages","kOk8aZ",1,8
18830,"cocue","kOky",8,5
18831,"cocues","kOky",1,6
18832,"cocufie","kOkyfi",2,7
18833,"cocufié","kOkyfje",7,7
18834,"cocufier","kOkyfje",6,8
18835,"cocus","kOky",65,5
18836,"coda","kOda",221,4
18837,"codage","kOdaZ",2710,6
18838,"codages","kOdaZ",148,7
18839,"codait","kOdE",7,6
18840,"codant","kOd@",293,6
18841,"code","kOd",51797,4
18842,"codé","kOde",727,4
18843,"codée","kOde",439,5
18844,"codées","kOde",387,6
18845,"codéine","kOdein",65,7
18846,"codent","kOd",89,6
18847,"coder","kOde",613,5
18848,"codes","kOd",11909,5
18849,"codés","kOde",393,5
18850,"codétenu","kOdetny",10,8
18851,"codétenus","kOdetny",26,9
18852,"codex","kOdEks",599,5
18853,"codicille","kOdisil",27,9
18854,"codicilles","kOdisil",6,10
18855,"codifia","kOdifja",7,7
18856,"codifiaient","kOdifjE",2,11
18857,"codifiait","kOdifjE",5,9
18858,"codifiant","kOdifj@",38,9
18859,"codifie","kOdifi",69,7
18860,"codifié","kOdifje",239,7
18861,"codifiée","kOdifje",189,8
18862,"codifiées","kOdifje",216,9
18863,"codifient","kOdifi",22,9
18864,"codifier","kOdifje",185,8
18865,"codifièrent","kOdifjER",2,11
18866,"codifiés","kOdifje",167,8
18867,"coelacanthe","selak@t",20,11
18868,"coelacanthes","selak@t",5,12
18869,"coelome","selOm",8,7
18870,"coenzyme","kO@zim",52,8
18871,"coenzymes","kO@zim",23,9
18872,"coeur","k9R",28621,5
18873,"coeurs","k9R",2218,6
18874,"coexiste","kOegzist",70,8
18875,"coexistent","kOegzist",420,10
18876,"coffin","kOf5",80,6
18877,"coffio","kOfjO",0,6
18878,"coffios","kOfjO",0,7
18879,"coffiot","kOfjO",1,7
18880,"coffiots","kOfjO",0,8
18881,"coffrage","kOfRaZ",199,8
18882,"coffrages","kOfRaZ",106,9
18883,"coffre","kOfR",2802,6
18884,"coffrée","kOfRe",5,7
18885,"coffrer","kOfRe",17,7
18886,"coffres","kOfR",805,7
18887,"coffrés","kOfRe",5,7
18888,"coffret","kOfRE",1756,7
18889,"coffrets","kOfRE",659,8
18890,"coffreur","kOfR9R",11,8
18891,"cogestion","kOZEstjA",206,9
18892,"cogitait","kOZitE",2,8
18893,"cogitant","kOZit@",4,8
18894,"cogite","kOZit",28,6
18895,"cogité","kOZite",11,6
18896,"cogitent","kOZit",7,8
18897,"cogiter","kOZite",34,7
18898,"cogito","kOZitO",123,6
18899,"cogna","kONa",30,5
18900,"cognac","kONak",1284,6
18901,"cognacs","kONak",119,7
18902,"cognai","kONE",3,6
18903,"cognaient","kONE",11,9
18904,"cognais","kONE",5,7
18905,"cognait","kONE",31,7
18906,"cognant","kON@",45,7
18907,"cognassier","kONasje",26,10
18908,"cognassiers","kONasje",6,11
18909,"cognât","kONa",0,6
18910,"cogne","kON",287,5
18911,"cogné","kONe",79,5
18912,"cognée","kONe",66,6
18913,"cognées","kONe",8,7
18914,"cognement","kONm@",7,9
18915,"cognements","kONm@",5,10
18916,"cognent","kON",61,7
18917,"cogner","kONe",206,6
18918,"cognerait","kONRE",2,9
18919,"cognèrent","kONER",3,9
18920,"cogneront","kONRA",2,9
18921,"cognes","kON",13,6
18922,"cognés","kONe",5,6
18923,"cognez","kONe",11,6
18924,"cognitif","kONitif",736,8
18925,"cognitifs","kONitif",676,9
18926,"cognition","kONisjA",602,9
18927,"cognitions","kONisjA",32,10
18928,"cognitive","kONitiv",1300,9
18929,"cognitives","kONitiv",1108,10
18930,"cognons","kONA",3,7
18931,"cohabite","kOabit",106,8
18932,"cohabitent","kOabit",405,10
18933,"cohérence","kOeR@s",5473,9
18934,"cohérences","kOeR@s",92,10
18935,"cohérent","kOeR@",2267,8
18936,"cohérente","kOeR@t",2515,9
18937,"cohérentes","kOeR@t",704,10
18938,"cohérents","kOeR@",653,9
18939,"cohéreur","kOeR9R",6,8
18940,"cohésion","kOezjA",2773,8
18941,"cohésions","kOezjA",10,9
18942,"cohorte","kOORt",565,7
18943,"cohortes","kOORt",266,8
18944,"cohue","kOy",198,5
18945,"cohues","kOy",8,6
18946,"coi","kwa",210,3
18947,"coiffa","kwafa",16,6
18948,"coiffage","kwafaZ",32,8
18949,"coiffai","kwafE",1,7
18950,"coiffaient","kwafE",7,10
18951,"coiffais","kwafE",1,8
18952,"coiffait","kwafE",29,8
18953,"coiffant","kwaf@",81,8
18954,"coiffante","kwaf@t",12,9
18955,"coiffât","kwafa",0,7
18956,"coiffe","kwaf",504,6
18957,"coiffé","kwafe",338,6
18958,"coiffée","kwafe",213,7
18959,"coiffées","kwafe",77,8
18960,"coiffent","kwaf",40,8
18961,"coiffer","kwafe",202,7
18962,"coifferais","kwafRE",0,10
18963,"coifferait","kwafRE",4,10
18964,"coifferas","kwafRa",0,9
18965,"coiffèrent","kwafER",2,10
18966,"coiffes","kwaf",224,7
18967,"coiffés","kwafe",141,7
18968,"coiffeur","kwaf9R",688,8
18969,"coiffeurs","kwaf9R",269,9
18970,"coiffeuse","kwaf2z",228,9
18971,"coiffeuses","kwaf2z",69,10
18972,"coiffez","kwafe",11,7
18973,"coiffiez","kwafje",0,8
18974,"coiffure","kwafyR",1939,8
18975,"coiffures","kwafyR",214,9
18976,"coin","kw5",12659,4
18977,"coinça","kw5sa",8,6
18978,"coinçage","kw5saZ",4,8
18979,"coinçages","kw5saZ",0,9
18980,"coinçaient","kw5sE",3,10
18981,"coinçais","kw5sE",1,8
18982,"coinçait","kw5sE",8,8
18983,"coinçant","kw5s@",14,8
18984,"coince","kw5s",202,6
18985,"coincé","kw5se",671,6
18986,"coincée","kw5se",312,7
18987,"coincées","kw5se",75,8
18988,"coincement","kw5sm@",22,10
18989,"coincent","kw5s",28,8
18990,"coincer","kw5se",196,7
18991,"coincerai","kw5sRE",1,9
18992,"coincerait","kw5sRE",1,10
18993,"coincèrent","kw5sER",1,10
18994,"coinces","kw5s",16,7
18995,"coincés","kw5se",287,7
18996,"coinceur","kw5s9R",8,8
18997,"coincez","kw5se",11,7
18998,"coinchée","kw5Se",6,8
18999,"coinchées","kw5Se",0,9
19000,"coincher","kw5Se",1,8
19001,"coïncide","kO5sid",867,8
19002,"coing","kw5",128,5
19003,"coings","kw5",59,6
19004,"coins","kw5",4155,5
19005,"coinstot","kw5stO",0,8
19006,"coinstots","kw5stO",1,9
19007,"cointreau","kw5tRO",177,9
19008,"cois","kwa",65,4
19009,"coït","kOit",94,4
19010,"coite","kwat",10,5
19011,"coïté","kOite",0,5
19012,"coites","kwat",2,6
19013,"coïts","kOit",11,5
19014,"coke","kOk",415,4
19015,"cokéfiables","kOkefjabl",0,11
19016,"cokerie","kOkRi",21,7
19017,"cokeries","kOkRi",20,8
19018,"cokes","kOk",15,5
19019,"col","kOl",4295,3
19020,"cola","kOla",1231,4
19021,"colas","kOla",658,5
19022,"colature","kOlatyR",1,8
19023,"colback","kOlbak",6,7
19024,"colbacks","kOlbak",0,8
19025,"colbertisme","kOlbERtism",20,11
19026,"colchicine","kOlSisin",31,10
19027,"colchique","kOlSik",26,9
19028,"colchiques","kOlSik",24,10
19029,"colcotar","kOlkOtaR",1,8
19030,"colère","kOlER",4992,6
19031,"colèrent","kOlER",0,8
19032,"colères","kOlER",335,7
19033,"coléreuse","kOleR2z",14,9
19034,"coléreux","kOleR2",60,8
19035,"colérique","kOleRik",95,9
19036,"colériques","kOleRik",20,10
19037,"colibri","kOlibRi",243,7
19038,"colibris","kOlibRi",82,8
19039,"colichemardes","kOliSmaRd",1,13
19040,"colicine","kOlisin",1,8
19041,"colicines","kOlisin",1,9
19042,"colin","kOl5",2740,5
19043,"colinette","kOlinEt",9,9
19044,"colins","kOl5",15,6
19045,"colique","kOlik",198,7
19046,"coliques","kOlik",204,8
19047,"colis","kOli",1444,5
19048,"colistier","kOlistje",88,9
19049,"colite","kOlit",126,6
19050,"colites","kOlit",36,7
19051,"colitique","kOlitik",1,9
19052,"colitiques","kOlitik",1,10
19053,"colla","kOla",331,5
19054,"collabo","kOlabO",69,7
19055,"collabore","kOlabOR",1570,9
19056,"collaborent","kOlabOR",905,11
19057,"collabos","kOlabO",58,8
19058,"collage","kOlaZ",1255,7
19059,"collagène","kOlaZEn",214,9
19060,"collagènes","kOlaZEn",29,10
19061,"collages","kOlaZ",405,8
19062,"collai","kOlE",6,6
19063,"collaient","kOlE",40,9
19064,"collais","kOlE",7,7
19065,"collait","kOlE",120,7
19066,"collant","kOl@",515,7
19067,"collante","kOl@t",142,8
19068,"collantes","kOl@t",68,9
19069,"collants","kOl@",461,8
19070,"collapsus","kOlapsys",99,9
19071,"collargol","kOlaRgOl",1,9
19072,"collas","kOla",154,6
19073,"collation","kOlasjA",2153,9
19074,"collationne","kOlasjOn",9,11
19075,"collations","kOlasjA",183,10
19076,"colle","kOl",2529,5
19077,"collé","kOle",993,5
19078,"collectage","kOlEktaZ",38,10
19079,"collectaient","kOlEktE",8,12
19080,"collectant","kOlEkt@",79,10
19081,"collecte","kOlEkt",5962,8
19082,"collecté","kOlEkte",285,8
19083,"collectée","kOlEkte",173,9
19084,"collectées","kOlEkte",849,10
19085,"collectent","kOlEkt",149,10
19086,"collecter","kOlEkte",1229,9
19087,"collectes","kOlEkt",504,9
19088,"collectés","kOlEkte",542,9
19089,"collecteur","kOlEkt9R",706,10
19090,"collecteurs","kOlEkt9R",581,11
19091,"collectif","kOlEktif",10421,9
19092,"collectifs","kOlEktif",5084,10
19093,"collection","kOlEksjA",20380,10
19094,"collectionne","kOlEksjOn",315,12
19095,"collectionnent","kOlEksjOn",62,14
19096,"collectionnes","kOlEksjOn",15,13
19097,"collective","kOlEktiv",10201,10
19098,"collectives","kOlEktiv",4775,11
19099,"collectons","kOlEktA",30,10
19100,"collectrice","kOlEktRis",27,11
19101,"collée","kOle",439,6
19102,"collées","kOle",372,7
19103,"collège","kOlEZ",14591,7
19104,"collèges","kOlEZ",4732,8
19105,"collégial","kOleZjal",1533,9
19106,"collégiale","kOleZjal",1016,10
19107,"collégiales","kOleZjal",740,11
19108,"collégiaux","kOleZjO",143,10
19109,"collégien","kOleZj5",209,9
19110,"collégienne","kOleZjEn",50,11
19111,"collégiennes","kOleZjEn",39,12
19112,"collégiens","kOleZj5",885,10
19113,"collègue","kOlEg",3808,8
19114,"collègues","kOlEg",8086,9
19115,"collent","kOl",331,7
19116,"coller","kOle",2672,6
19117,"collera","kOlRa",42,7
19118,"collerai","kOlRE",5,8
19119,"collerais","kOlRE",4,9
19120,"collerait","kOlRE",15,9
19121,"collèrent","kOlER",10,9
19122,"collerette","kOlREt",142,10
19123,"collerettes","kOlREt",30,11
19124,"colles","kOl",703,6
19125,"collés","kOle",510,6
19126,"collet","kOlE",957,6
19127,"colleta","kOlta",2,7
19128,"colletage","kOltaZ",5,9
19129,"colleté","kOlte",6,7
19130,"colletée","kOlte",3,8
19131,"colleter","kOlte",54,8
19132,"colletés","kOlte",2,8
19133,"colletin","kOlt5",2,8
19134,"collets","kOlE",65,7
19135,"collette","kOlEt",210,8
19136,"colleurs","kOl9R",26,8
19137,"collez","kOle",261,6
19138,"collier","kOlje",1333,7
19139,"colliers","kOlje",593,8
19140,"collignon","kOliNA",258,9
19141,"collinaires","kOlinER",28,11
19142,"colline","kOlin",2536,7
19143,"collines","kOlin",2141,8
19144,"collions","kOljA",2,8
19145,"collision","kOlizjA",1512,9
19146,"collisions","kOlizjA",566,10
19147,"colloblastes","kOlOblast",0,12
19148,"collodion","kOlOdjA",21,9
19149,"colloïde","kOlOid",28,8
19150,"colloïdes","kOlOid",94,9
19151,"collons","kOlA",50,7
19152,"colloquant","kOlOk@",1,10
19153,"colloque","kOlOk",7509,8
19154,"colloqué","kOlOke",5,8
19155,"colloquée","kOlOke",4,9
19156,"colloquer","kOlOke",5,9
19157,"colloques","kOlOk",3659,9
19158,"collusion","kOlyzjA",277,9
19159,"collusions","kOlyzjA",28,10
19160,"collutoire","kOlytwaR",4,10
19161,"collutoires","kOlytwaR",2,11
19162,"collyre","kOliR",84,7
19163,"collyres","kOliR",31,8
19164,"colmatage","kOlmataZ",132,9
19165,"colmataient","kOlmatE",1,11
19166,"colmatais","kOlmatE",0,9
19167,"colmatait","kOlmatE",2,9
19168,"colmatant","kOlmat@",13,9
19169,"colmate","kOlmat",21,7
19170,"colmaté","kOlmate",22,7
19171,"colmatée","kOlmate",19,8
19172,"colmatées","kOlmate",13,9
19173,"colmater","kOlmate",144,8
19174,"colmatés","kOlmate",15,8
19175,"colo","kOlO",219,4
19176,"colombage","kOlAbaZ",84,9
19177,"colombages","kOlAbaZ",171,10
19178,"colombe","kOlAb",896,7
