id,word,freq,len,,,
7194,farthings,0.0196,9,,,
7195,farting,1.0,7,,,
7196,farts,1.3922,5,,,
7197,fascia,0.0784,6,,,
7198,fascist,1.6667,7,,,
7199,fascists,0.3922,8,,,
7200,fashion,15.902000000000001,7,,,
7201,fashioned,1.2157,9,,,
7202,fashions,0.6078,8,,,
7203,fast,132.2353,4,,,
7204,fasted,0.0784,6,,,
7205,fasten,2.2353,6,,,
7206,fastened,1.1373,8,,,
7207,fastener,0.0196,8,,,
7208,fasteners,0.0392,9,,,
7209,fastening,0.1176,9,,,
7210,fastenings,0.0196,10,,,
7211,fastens,0.0588,7,,,
7212,faster,32.902,6,,,
7213,fastest,5.4706,7,,,
7214,fasting,0.5098,7,,,
7215,fasts,0.0588,5,,,
7216,fat,67.1961,3,,,
7217,fatal,6.5686,5,,,
7218,fate,24.7059,4,,,
7219,fated,0.6275,5,,,
7220,fateful,0.9804,7,,,
7221,fates,0.7451,5,,,
7222,fathead,0.5686,7,,,
7223,father,425.2549,6,,,
7224,fathered,0.5098,8,,,
7225,fathers,7.9216,7,,,
7226,fathom,1.0392,6,,,
7227,fathomed,0.0392,8,,,
7228,fathoms,0.5686,7,,,
7229,fatigue,1.6471,7,,,
7230,fatigued,0.4706,8,,,
7231,fatigues,0.3922,8,,,
7232,fatness,0.0588,7,,,
7233,fats,0.5882,4,,,
7234,fatted,0.1961,6,,,
7235,fatten,0.3922,6,,,
7236,fattened,0.0588,8,,,
7237,fattens,0.0392,7,,,
7238,fatter,1.2745,6,,,
7239,fattest,0.4314,7,,,
7240,fatties,0.1373,7,,,
7241,fattish,0.0196,7,,,
7242,fatty,2.1373,5,,,
7243,fatuous,0.1373,7,,,
7244,faucet,1.3333,6,,,
7245,faught,0.0196,6,,,
7246,fault,103.7451,5,,,
7247,faulted,0.0196,7,,,
7248,faulting,0.0196,8,,,
7249,faultless,0.0196,9,,,
7250,faults,2.0784,6,,,
7251,faulty,1.5294,6,,,
7252,faun,0.3333,4,,,
7253,fauna,0.2941,5,,,
7254,fauns,0.0392,5,,,
7255,favour,18.4706,6,,,
7256,favoured,0.2549,8,,,
7257,favours,1.8431,7,,,
7258,fawn,0.3333,4,,,
7259,fawned,0.0196,6,,,
7260,fawning,0.2353,7,,,
7261,fawns,0.0784,5,,,
7262,fay,0.0196,3,,,
7263,faze,0.4314,4,,,
7264,fazed,0.1373,5,,,
7265,feals,0.0196,5,,,
7266,fear,62.8627,4,,,
7267,feared,5.5098,6,,,
7268,fearful,2.0196,7,,,
7269,fearing,0.5489999999999999,7,,,
7270,fearless,2.4314,8,,,
7271,fears,8.8627,5,,,
7272,fearsome,0.7451,8,,,
7273,feast,5.9608,5,,,
7274,feasted,0.1765,7,,,
7275,feasting,0.3922,8,,,
7276,feasts,0.2157,6,,,
7277,feat,1.4902,4,,,
7278,feather,5.9412,7,,,
7279,feathered,0.6078,9,,,
7280,feathers,5.1765,8,,,
7281,feats,0.4706,5,,,
7282,feature,5.6275,7,,,
7283,featured,1.1765,8,,,
7284,features,4.6667,8,,,
7285,febrile,0.1765,7,,,
7286,feckless,0.098,8,,,
7287,fecund,0.0392,6,,,
7288,fed,14.450999999999999,3,,,
7289,fee,9.3137,3,,,
7290,feeble,1.5882,6,,,
7291,feeblest,0.0196,8,,,
7292,feebly,0.0196,6,,,
7293,feed,38.1373,4,,,
7294,feedback,2.3137,8,,,
7295,feeder,0.6863,6,,,
7296,feeders,0.3922,7,,,
7297,feeding,10.6863,7,,,
7298,feedings,0.1961,8,,,
7299,feeds,3.5882,5,,,
7300,feeing,0.0196,6,,,
7301,feel,603.4902,4,,,
7302,feeler,0.1373,6,,,
7303,feelers,0.3922,7,,,
7304,feeling,160.3922,7,,,
7305,feelings,56.3725,8,,,
7306,feels,63.1373,5,,,
7307,fees,2.7255,4,,,
7308,feet,118.6471,4,,,
7309,feign,0.4118,5,,,
7310,feigned,0.1373,7,,,
7311,feigning,0.1373,8,,,
7312,feigns,0.0784,6,,,
7313,feint,0.3725,5,,,
7314,feinted,0.0784,7,,,
7315,feinting,0.0196,8,,,
7316,feldspar,0.0784,8,,,
7317,feline,0.7255,6,,,
7318,felines,0.098,7,,,
7319,fell,70.6667,4,,,
7320,fellah,0.1373,6,,,
7321,felled,0.2157,6,,,
7322,felling,0.3137,7,,,
7323,fellow,55.8039,6,,,
7324,fellows,12.0784,7,,,
7325,fells,0.0784,5,,,
7326,felon,2.4706,5,,,
7327,felons,1.0784,6,,,
7328,felt,118.6078,4,,,
7329,female,27.4706,6,,,
7330,females,3.1961,7,,,
7331,femur,1.0588,5,,,
7332,femurs,0.0196,6,,,
7333,fen,0.0392,3,,,
7334,fence,15.7451,5,,,
7335,fenced,0.2941,6,,,
7336,fencer,0.0392,6,,,
7337,fences,2.2941,6,,,
7338,fencing,1.2549,7,,,
7339,fend,0.8431,4,,,
7340,fender,1.3137,6,,,
7341,fenders,0.3922,7,,,
7342,fennel,0.4902,6,,,
7343,fens,0.1176,4,,,
7344,feral,0.1765,5,,,
7345,ferment,0.1961,7,,,
7346,ferments,0.0392,8,,,
7347,fern,0.4314,4,,,
7348,ferns,0.1765,5,,,
7349,ferret,0.8431,6,,,
7350,ferrets,0.1569,7,,,
7351,ferried,0.1569,7,,,
7352,ferries,0.098,7,,,
7353,ferrous,0.0196,7,,,
7354,ferry,4.2157,5,,,
7355,fertile,1.4314,7,,,
7356,fervent,0.3137,7,,,
7357,fervour,0.0392,7,,,
7358,fesh,0.0196,4,,,
7359,fester,0.3529,6,,,
7360,festered,0.0392,8,,,
7361,festers,0.0392,7,,,
7362,festive,1.8235,7,,,
7363,festoon,0.0588,7,,,
7364,festoons,0.0196,8,,,
7365,fetch,7.8824,5,,,
7366,fetched,0.5294,7,,,
7367,fetches,0.098,7,,,
7368,fetching,1.1765,8,,,
7369,fete,0.3137,4,,,
7370,fetes,0.0392,5,,,
7371,fetid,0.1373,5,,,
7372,fetish,2.0980000000000003,6,,,
7373,fetlock,0.0392,7,,,
7374,fetlocks,0.0392,8,,,
7375,fetter,0.0196,6,,,
7376,fettered,0.0196,8,,,
7377,fetters,0.0392,7,,,
7378,fettle,0.1176,6,,,
7379,feud,1.1373,4,,,
7380,feudal,0.1961,6,,,
7381,feuding,0.3529,7,,,
7382,feuds,0.1569,5,,,
7383,fever,17.4118,5,,,
7384,fevered,0.1569,7,,,
7385,fevers,0.1765,6,,,
7386,few,299.2549,3,,,
7387,fewer,2.6078,5,,,
7388,fewest,0.1765,6,,,
7389,fey,0.2549,3,,,
7390,fez,0.2941,3,,,
7391,fib,1.2549,3,,,
7392,fibbed,0.0588,6,,,
7393,fibber,0.1176,6,,,
7394,fibbing,0.1176,7,,,
7395,fibre,0.6275,5,,,
7396,fibres,0.6471,6,,,
7397,fibrous,0.2549,7,,,
7398,fibs,0.1373,4,,,
7399,fickle,1.1176,6,,,
7400,fiction,5.5098,7,,,
7401,fictions,0.0392,8,,,
7402,fiddle,3.3137,6,,,
7403,fiddled,0.1961,7,,,
7404,fiddles,0.1373,7,,,
7405,fiddling,0.8039,8,,,
7406,fidey,0.0196,5,,,
7407,fidget,0.0392,6,,,
7408,fidgets,0.1373,7,,,
7409,fie,0.2353,3,,,
7410,field,62.1961,5,,,
7411,fielded,0.0784,7,,,
7412,fielder,0.451,7,,,
7413,fielders,0.0588,8,,,
7414,fielding,0.3333,8,,,
7415,fields,9.3137,6,,,
7416,fieldwork,0.1961,9,,,
7417,fien,0.0196,4,,,
7418,fiend,2.6667,5,,,
7419,fiendish,0.5882,8,,,
7420,fiends,0.7451,6,,,
7421,fierce,4.5098,6,,,
7422,fiercely,0.8039,8,,,
7423,fierceness,0.0392,10,,,
7424,fiercer,0.098,7,,,
7425,fiercest,0.2353,8,,,
7426,fies,0.0392,4,,,
7427,fife,0.098,4,,,
7428,fifes,0.0196,5,,,
7429,fifteen,7.2549,7,,,
7430,fifteenth,0.3725,9,,,
7431,fifth,12.6471,5,,,
7432,fifths,0.098,6,,,
7433,fifties,0.5294,7,,,
7434,fiftieth,0.1176,8,,,
7435,fifty,9.5686,5,,,
7436,fig,0.7059,3,,,
7437,fight,188.9804,5,,,
7438,fighter,12.0392,7,,,
7439,fighters,6.0392,8,,,
7440,fighting,66.3922,8,,,
7441,fights,11.6667,6,,,
7442,figment,1.0784,7,,,
7443,figments,0.1373,8,,,
7444,figs,0.5098,4,,,
7445,figure,124.6275,6,,,
7446,figured,73.1961,7,,,
7447,figures,16.0196,7,,,
7448,fiji,0.0196,4,,,
7449,filbert,0.0392,7,,,
7450,filch,0.0196,5,,,
7451,filched,0.0392,7,,,
7452,file,41.7451,4,,,
7453,filed,8.6863,5,,,
7454,files,25.9412,5,,,
7455,filet,0.7843,5,,,
7456,filial,0.2549,6,,,
7457,filing,4.3333,6,,,
7458,filings,0.3137,7,,,
7459,fill,36.902,4,,,
7460,filled,26.1961,6,,,
7461,fillet,0.3922,6,,,
7462,fillets,0.098,7,,,
7463,fillies,0.1765,7,,,
7464,filling,9.0392,7,,,
7465,fillings,0.6863,8,,,
7466,fills,2.451,5,,,
7467,filly,1.1765,5,,,
7468,film,62.9412,4,,,
7469,filmed,2.3137,6,,,
7470,filming,3.7255,7,,,
7471,films,14.0784,5,,,
7472,filmstrip,0.0784,9,,,
7473,filmy,0.0588,5,,,
7474,filter,2.9804,6,,,
7475,filtered,0.5489999999999999,8,,,
7476,filters,0.8039,7,,,
7477,filth,4.0392,5,,,
7478,filthier,0.2353,8,,,
7479,filthy,14.2745,6,,,
7480,fin,2.1765,3,,,
7481,final,45.5098,5,,,
7482,finals,5.9804,6,,,
7483,finance,4.5294,7,,,
7484,financed,0.9216,8,,,
7485,finch,0.3529,5,,,
7486,finches,0.1373,7,,,
7487,find,787.9608,4,,,
7488,finded,0.0784,6,,,
7489,finder,1.5294,6,,,
7490,finders,0.1765,7,,,
7491,finding,34.6275,7,,,
7492,findings,2.6471,8,,,
7493,finds,28.8824,5,,,
7494,fine,447.0,4,,,
7495,fined,0.8039,5,,,
7496,finely,0.8039,6,,,
7497,fineness,0.0196,8,,,
7498,finer,2.5294,5,,,
7499,fines,0.7255,5,,,
7500,finesse,1.2941,7,,,
7501,finest,15.6078,6,,,
7502,finger,35.6863,6,,,
7503,fingered,0.7255,8,,,
7504,fingers,31.9216,7,,,
7505,fining,0.1569,6,,,
7506,finis,0.0392,5,,,
7507,finish,89.8431,6,,,
7508,finished,79.3529,8,,,
7509,finite,0.5882,6,,,
7510,fink,1.8824,4,,,
7511,finks,0.0784,5,,,
7512,finn,0.0196,4,,,
7513,finnan,0.0196,6,,,
7514,fins,1.0392,4,,,
7515,fints,0.0196,5,,,
7516,fipping,0.0196,7,,,
7517,fir,0.3725,3,,,
7518,fire,178.4118,4,,,
7519,fired,60.1373,5,,,
7520,fireman,2.6275,7,,,
7521,firemen,1.9804,7,,,
7522,fires,9.3137,5,,,
7523,fireworks,4.9412,9,,,
7524,firing,16.8431,6,,,
7525,firm,34.3922,4,,,
7526,firmed,0.0392,6,,,
7527,firmer,0.2745,6,,,
7528,firmest,0.0392,7,,,
7529,firming,0.0196,7,,,
7530,firmly,2.5882,6,,,
7531,firmness,0.2157,8,,,
7532,firms,1.6078,5,,,
7533,firs,0.098,4,,,
7534,first,722.5098,5,,,
7535,firstborn,0.7843,9,,,
7536,firsthand,1.4509999999999998,9,,,
7537,firstly,0.2941,7,,,
7538,firsts,0.4118,6,,,
7539,firt,0.0196,4,,,
7540,firth,0.0392,5,,,
7541,fiscal,0.7451,6,,,
7542,fish,70.9412,4,,,
7543,fished,1.1373,6,,,
7544,fisher,0.3922,6,,,
7545,fishers,0.0392,7,,,
7546,fishes,2.1176,6,,,
7547,fishing,21.8039,7,,,
7548,fishwife,0.1373,8,,,
7549,fishwives,0.0196,9,,,
7550,fishy,2.4706,5,,,
7551,fissile,0.098,7,,,
7552,fission,0.3137,7,,,
7553,fissure,0.4118,7,,,
7554,fissures,0.1373,8,,,
7555,fist,6.4314,4,,,
7556,fists,2.7059,5,,,
7557,fit,55.4902,3,,,
7558,fitful,0.0392,6,,,
7559,fitly,0.0196,5,,,
7560,fitness,1.3725,7,,,
7561,fits,11.902000000000001,4,,,
7562,fitted,1.7255,6,,,
7563,fitter,0.1569,6,,,
7564,fitters,0.0392,7,,,
7565,fittest,0.8039,7,,,
7566,fitting,5.4314,7,,,
7567,fittings,0.3529,8,,,
7568,fiv,0.0196,3,,,
7569,five,215.1373,4,,,
7570,fiver,0.4314,5,,,
7571,fivers,0.0196,6,,,
7572,fives,1.2353,5,,,
7573,fix,80.2157,3,,,
7574,fixate,0.1176,6,,,
7575,fixed,31.3725,5,,,
7576,fixes,1.4118,5,,,
7577,fixing,9.8431,6,,,
7578,fixture,0.5882,7,,,
7579,fixtures,1.2745,8,,,
7580,fiy,0.0196,3,,,
7581,fizz,0.451,4,,,
7582,fizzed,0.0392,6,,,
7583,fizzes,0.0196,6,,,
7584,fizzing,0.1176,7,,,
7585,fizzle,0.1961,6,,,
7586,fizzled,0.098,7,,,
7587,fizzy,0.1961,5,,,
7588,flabby,0.7255,6,,,
7589,flaccid,0.3725,7,,,
7590,flag,15.3137,4,,,
7591,flage,0.0196,5,,,
7592,flagged,0.902,7,,,
7593,flagging,0.1765,8,,,
7594,flagon,0.2745,6,,,
7595,flagons,0.0784,7,,,
7596,flagpole,0.6863,8,,,
7597,flagpoles,0.0588,9,,,
7598,flagrant,0.5294,8,,,
7599,flags,2.8824,5,,,
7600,flagship,0.902,8,,,
7601,flagstaff,0.0196,9,,,
7602,flagstone,0.0784,9,,,
7603,flagstones,0.0392,10,,,
7604,flail,0.1373,5,,,
7605,flailed,0.0784,7,,,
7606,flailing,0.451,8,,,
7607,flails,0.0392,6,,,
7608,flair,2.1569,5,,,
7609,flak,0.8627,4,,,
7610,flake,1.6471,5,,,
7611,flaked,0.2745,6,,,
7612,flakes,1.4118,6,,,
7613,flaking,0.1961,7,,,
7614,flaky,0.7647,5,,,
7615,flame,8.097999999999999,5,,,
7616,flamed,0.1569,6,,,
7617,flames,7.1961,6,,,
7618,flaming,1.9804,7,,,
7619,flan,0.7647,4,,,
7620,flange,0.1961,6,,,
7621,flank,4.3529,5,,,
7622,flanked,0.2549,7,,,
7623,flanking,0.3529,8,,,
7624,flanks,0.6471,6,,,
7625,flannel,1.1373,7,,,
7626,flannels,0.0392,8,,,
7627,flans,0.0196,5,,,
7628,flap,2.1961,4,,,
7629,flapped,0.1176,7,,,
7630,flapper,0.1373,7,,,
7631,flappers,0.0196,8,,,
7632,flapping,1.5098,8,,,
7633,flaps,1.1765,5,,,
7634,flare,3.8431,5,,,
7635,flared,0.3137,6,,,
7636,flares,1.3529,6,,,
7637,flaring,0.3137,7,,,
7638,flash,11.9412,5,,,
7639,flashback,0.8627,9,,,
7640,flashbacks,0.6667,10,,,
7641,flashbulb,0.0588,9,,,
7642,flashbulbs,0.2941,10,,,
7643,flashed,1.2745,7,,,
7644,flasher,0.3333,7,,,
7645,flashers,0.0392,8,,,
7646,flashes,2.451,7,,,
7647,flashing,2.9216,8,,,
7648,flashlight,5.4706,10,,,
7649,flashlights,0.9804,11,,,
7650,flashpoint,0.0588,10,,,
7651,flashy,1.8039,6,,,
7652,flask,1.1176,5,,,
7653,flasks,0.0588,6,,,
7654,flat,24.1765,4,,,
7655,flatfoot,0.451,8,,,
7656,flatly,0.1569,6,,,
7657,flatness,0.0784,8,,,
7658,flats,0.9804,5,,,
7659,flatten,0.9804,7,,,
7660,flattened,0.6667,9,,,
7661,flattens,0.1176,8,,,
7662,flatter,3.7255,7,,,
7663,flattered,7.6471,9,,,
7664,flatters,0.1176,8,,,
7665,flattest,0.0588,8,,,
7666,flaunt,0.9608,6,,,
7667,flaunted,0.1961,8,,,
7668,flaunting,0.4118,9,,,
7669,flaunts,0.0588,7,,,
7670,flautist,0.1373,8,,,
7671,flavour,1.1569,7,,,
7672,flavoured,0.098,9,,,
7673,flavours,0.2745,8,,,
7674,flaw,3.0196,4,,,
7675,flawed,1.2157,6,,,
7676,flawless,1.3725,8,,,
7677,flaws,1.7451,5,,,
7678,flax,0.1569,4,,,
7679,flaxen,0.098,6,,,
7680,flay,0.098,4,,,
7681,flayed,0.3137,6,,,
7682,flea,2.6078,4,,,
7683,fleabag,0.4902,7,,,
7684,fleas,2.5098,5,,,
7685,fleck,0.0588,5,,,
7686,flecked,0.0392,7,,,
7687,flecks,0.3922,6,,,
7688,fled,4.1961,4,,,
7689,fledge,0.0196,6,,,
7690,fledged,0.0784,7,,,
7691,fledging,0.0392,8,,,
7692,fledgling,0.2549,9,,,
7693,flee,4.1961,4,,,
7694,fleece,0.8431,6,,,
7695,fleeced,0.2353,7,,,
7696,fleeces,0.0196,7,,,
7697,fleecing,0.1176,8,,,
7698,fleecy,0.0588,6,,,
7699,fleeing,2.1569,7,,,
7700,flees,0.3922,5,,,
7701,fleet,8.902000000000001,5,,,
7702,fleeting,1.5686,8,,,
7703,fleets,0.3333,6,,,
7704,flesh,20.8235,5,,,
7705,fleshly,0.0196,7,,,
7706,fleshpots,0.098,9,,,
7707,fleshy,0.5489999999999999,6,,,
7708,flew,14.8824,4,,,
7709,flex,0.8039,4,,,
7710,flexed,0.2353,6,,,
7711,flexes,0.0784,6,,,
7712,flexing,0.3137,7,,,
7713,flick,2.9412,5,,,
7714,flicked,0.1176,7,,,
7715,flicker,0.6275,7,,,
7716,flickered,0.1373,9,,,
7717,flickers,0.1961,8,,,
7718,flicking,0.3725,8,,,
7719,flicks,0.8039,6,,,
7720,flier,2.0980000000000003,5,,,
7721,fliers,1.2353,6,,,
7722,flies,12.8431,5,,,
7723,flight,49.4902,6,,,
7724,flightless,0.1373,10,,,
7725,flights,4.3922,7,,,
7726,flighty,0.5294,7,,,
7727,flimsy,0.8039,6,,,
7728,flinch,1.0784,6,,,
7729,flinched,0.5489999999999999,8,,,
7730,flinches,0.0196,8,,,
7731,flinching,0.2549,9,,,
7732,fling,3.0784,5,,,
7733,flinging,0.2941,8,,,
7734,flings,0.2549,6,,,
7735,flint,0.5686,5,,,
7736,flintlock,0.1373,9,,,
7737,flints,0.0392,6,,,
7738,flinty,0.0392,6,,,
7739,flip,11.0392,4,,,
7740,flippant,0.3333,8,,,
7741,flipped,4.8235,7,,,
7742,flipper,0.4314,7,,,
7743,flippers,0.4706,8,,,
7744,flipping,2.7647,8,,,
7745,flips,1.2157,5,,,
7746,flirt,3.8824,5,,,
7747,flirted,0.902,7,,,
7748,flirting,4.7255,8,,,
7749,flirts,0.4706,6,,,
7750,flit,0.3333,4,,,
7751,flitted,0.0784,7,,,
7752,flitting,0.2549,8,,,
7753,float,7.0,5,,,
7754,floated,1.2745,7,,,
7755,floater,0.8627,7,,,
7756,floaters,0.2157,8,,,
7757,floating,9.0392,8,,,
7758,floats,1.9216,6,,,
7759,flock,4.3333,5,,,
7760,flocked,0.1765,7,,,
7761,flocking,0.3725,8,,,
7762,flocks,0.2941,6,,,
7763,floe,0.2157,4,,,
7764,floes,0.098,5,,,
7765,flog,0.2353,4,,,
7766,flogged,0.4902,7,,,
7767,flogging,0.4706,8,,,
7768,flood,4.4118,5,,,
7769,flooded,2.6667,7,,,
7770,floodgate,0.0392,9,,,
7771,floodgates,0.2157,10,,,
7772,flooding,1.5490000000000002,8,,,
7773,floodlight,0.098,10,,,
7774,floodlights,0.098,11,,,
7775,floods,0.9804,6,,,
7776,floor,98.6275,5,,,
7777,floorboard,0.2549,10,,,
7778,floorboards,0.9608,11,,,
7779,floored,0.3922,7,,,
7780,flooring,0.4314,8,,,
7781,floors,7.8039,6,,,
7782,floozies,0.2745,8,,,
7783,floozy,0.7255,6,,,
7784,flop,2.2941,4,,,
7785,flopped,0.3725,7,,,
7786,flopping,0.3333,8,,,
7787,floppy,0.8039,6,,,
7788,flops,0.4902,5,,,
7789,flora,0.3922,5,,,
7790,floral,0.7059,6,,,
7791,florid,0.0784,6,,,
7792,florin,0.1176,6,,,
7793,florins,0.2549,7,,,
7794,florist,2.2745,7,,,
7795,florists,0.098,8,,,
7796,floss,1.6078,5,,,
7797,flotsam,0.1176,7,,,
7798,flounce,0.0196,7,,,
7799,flounces,0.0588,8,,,
7800,flouncing,0.0392,9,,,
7801,flounder,0.3529,8,,,
7802,floundered,0.0196,10,,,
7803,flounders,0.0588,9,,,
7804,flour,2.9216,5,,,
7805,flourish,0.7647,8,,,
7806,flourished,0.2157,10,,,
7807,flours,0.0588,6,,,
7808,flout,0.1961,5,,,
7809,flouted,0.0588,7,,,
7810,flouting,0.0784,8,,,
7811,flouts,0.0196,6,,,
7812,flow,13.0392,4,,,
7813,flowed,0.6863,6,,,
7814,flower,18.3529,6,,,
7815,flowered,0.3137,8,,,
7816,flowers,43.3922,7,,,
7817,flowing,4.0196,7,,,
7818,flown,4.4706,5,,,
7819,flows,2.6863,5,,,
7820,flu,8.2941,3,,,
7821,flue,0.4118,4,,,
7822,fluent,1.0784,6,,,
7823,fluff,1.2353,5,,,
7824,fluffed,0.0392,7,,,
7825,fluffing,0.0392,8,,,
7826,fluffs,0.0196,6,,,
7827,fluffy,1.7255,6,,,
7828,fluid,8.5882,5,,,
7829,fluids,3.1373,6,,,
7830,fluke,1.5686,5,,,
7831,flukes,0.098,6,,,
7832,flume,0.1176,5,,,
7833,flummoxed,0.1569,9,,,
7834,flung,0.8431,5,,,
7835,flunk,1.6275,5,,,
7836,flunked,1.6275,7,,,
7837,flunkey,0.098,7,,,
7838,flunks,0.098,6,,,
7839,fluoresce,0.0392,9,,,
7840,fluoride,0.1765,8,,,
7841,fluorine,0.098,8,,,
7842,flurries,0.1765,8,,,
7843,flurry,0.4706,6,,,
7844,flush,8.4706,5,,,
7845,flushed,2.8627,7,,,
7846,flushes,0.4314,7,,,
7847,flushing,1.1569,8,,,
7848,fluster,0.0588,7,,,
7849,flustered,0.6863,9,,,
7850,flute,1.9608,5,,,
7851,flutes,0.4118,6,,,
7852,flutter,0.8431,7,,,
7853,fluttered,0.0588,9,,,
7854,flutters,0.1569,8,,,
7855,flux,0.7843,4,,,
7856,fly,78.5882,3,,,
7857,flyer,2.5686,5,,,
7858,flying,45.0588,6,,,
7859,flyleaf,0.0588,7,,,
7860,flyweight,0.0392,9,,,
7861,flywheel,0.0196,8,,,
7862,foal,0.2745,4,,,
7863,foaled,0.0196,6,,,
7864,foals,0.0196,5,,,
7865,foam,3.2353,4,,,
7866,foaming,0.4314,7,,,
7867,foams,0.098,5,,,
7868,foamy,0.2353,5,,,
7869,foating,0.0196,7,,,
7870,foats,0.0196,5,,,
7871,fob,0.2157,3,,,
7872,fobs,0.0392,4,,,
7873,focal,0.5489999999999999,5,,,
7874,foci,0.0196,4,,,
7875,focus,24.5686,5,,,
7876,focussed,0.0588,8,,,
7877,fodder,0.3529,6,,,
7878,foe,1.7843,3,,,
7879,foes,0.5882,4,,,
7880,foetal,0.1373,6,,,
7881,foetus,0.1373,6,,,
7882,fog,9.0,3,,,
7883,fogbound,0.0392,8,,,
7884,fogey,0.0588,5,,,
7885,fogged,0.3725,6,,,
7886,fogging,0.2353,7,,,
7887,foggy,1.1176,5,,,
7888,foghorn,0.1961,7,,,
7889,fogs,0.0196,4,,,
7890,foible,0.0392,6,,,
7891,foibles,0.098,7,,,
7892,foil,1.1765,4,,,
7893,foiled,0.2745,6,,,
7894,foiling,0.0392,7,,,
7895,foils,0.1176,5,,,
7896,fold,7.2549,4,,,
7897,folded,2.7451,6,,,
7898,folder,1.6275,6,,,
7899,folders,0.6667,7,,,
7900,folding,1.8627,7,,,
7901,folds,0.9804,5,,,
7902,folk,6.2157,4,,,
7903,folklore,0.8235,8,,,
7904,folks,69.7451,5,,,
7905,folksy,0.1569,6,,,
7906,folktale,0.098,8,,,
7907,folktales,0.098,9,,,
7908,foll,0.0196,4,,,
7909,follies,0.1569,7,,,
7910,follow,91.3529,6,,,
7911,followed,33.0392,8,,,
7912,follows,7.1373,7,,,
7913,folly,1.2745,5,,,
7914,fom,0.0588,3,,,
7915,foment,0.0392,6,,,
7916,fond,12.097999999999999,4,,,
7917,fondant,0.098,7,,,
7918,fonder,0.3922,6,,,
7919,fondest,0.2353,7,,,
7920,fondle,0.4314,6,,,
7921,fondled,0.3137,7,,,
7922,fondly,0.5489999999999999,6,,,
7923,fondness,0.5098,8,,,
7924,fondue,0.8039,6,,,
7925,fonging,0.0784,7,,,
7926,font,0.902,4,,,
7927,fonts,0.0392,5,,,
7928,food,144.2157,4,,,
7929,foodless,0.0392,8,,,
7930,foods,2.6078,5,,,
7931,foodstuff,0.0392,9,,,
7932,foodstuffs,0.1765,10,,,
7933,fook,0.0196,4,,,
7934,fool,84.5294,4,,,
7935,fooled,9.8039,6,,,
7936,fooling,11.8235,7,,,
7937,foolish,16.5294,7,,,
7938,foolproof,1.5882,9,,,
7939,fools,11.7843,5,,,
7940,foolscap,0.0196,8,,,
7941,foot,62.4314,4,,,
7942,footage,8.1765,7,,,
7943,football,34.3529,8,,,
7944,footballs,0.1765,9,,,
7945,footbath,0.0784,8,,,
7946,footboard,0.0196,9,,,
7947,footbridge,0.1176,10,,,
7948,footed,0.0392,6,,,
7949,footer,0.0588,6,,,
7950,footfall,0.0392,8,,,
7951,footfalls,0.0392,9,,,
7952,foothills,0.4902,9,,,
7953,foothold,0.5686,8,,,
7954,footing,1.0196,7,,,
7955,footlights,0.1961,10,,,
7956,footling,0.0588,8,,,
7957,footloose,0.2745,9,,,
7958,footman,0.0588,7,,,
7959,footmarks,0.098,9,,,
7960,footmen,0.1961,7,,,
7961,footnote,0.3333,8,,,
7962,footnotes,0.2353,9,,,
7963,footpad,0.0784,7,,,
7964,footpads,0.0588,8,,,
7965,footpath,0.2745,8,,,
7966,footpaths,0.0196,9,,,
7967,footplate,0.0196,9,,,
7968,footprint,1.0,9,,,
7969,footprints,3.2941,10,,,
7970,foots,0.1569,5,,,
7971,footsie,0.3333,7,,,
7972,footstep,0.2549,8,,,
7973,footsteps,4.9216,9,,,
7974,footstool,0.1569,9,,,
7975,footwear,0.5098,8,,,
7976,footwork,0.8824,8,,,
7977,fop,0.2157,3,,,
7978,foppish,0.0588,7,,,
7979,fops,0.0588,4,,,
7980,for,6523.2549,3,,,
7981,forage,0.2941,6,,,
7982,foray,0.4314,5,,,
7983,forays,0.0588,6,,,
7984,forbade,0.4314,7,,,
7985,forbear,0.1373,7,,,
7986,forbears,0.0784,8,,,
7987,forbid,8.4314,6,,,
7988,forbids,1.0784,7,,,
7989,forbore,0.0196,7,,,
7990,force,57.2157,5,,,
7991,forced,25.6667,6,,,
7992,forceful,0.8039,8,,,
7993,forceps,0.2549,7,,,
7994,forces,18.2941,6,,,
7995,forcing,4.9412,7,,,
7996,ford,0.2549,4,,,
7997,forded,0.0196,6,,,
7998,fords,0.0196,5,,,
7999,fore,1.5294,4,,,
8000,forearm,0.9216,7,,,
8001,forearmed,0.0392,9,,,
8002,forearms,0.4706,8,,,
8003,forebear,0.0588,8,,,
8004,forebears,0.1765,9,,,
8005,forecast,1.7255,8,,,
8006,forecastle,0.098,10,,,
8007,forecasts,0.1961,9,,,
8008,foreclose,0.6471,9,,,
8009,foreclosed,0.2549,10,,,
8010,forecourt,0.0392,9,,,
8011,foredoomed,0.0392,10,,,
8012,forefront,0.3725,9,,,
8013,foreground,0.3922,10,,,
8014,forehand,0.098,8,,,
8015,forehead,7.7451,8,,,
8016,foreheads,0.3333,9,,,
8017,foreign,18.2157,7,,,
8018,foreleg,0.0588,7,,,
8019,forelegs,0.0392,8,,,
8020,forelock,0.0392,8,,,
8021,foreman,3.3922,7,,,
8022,foremen,0.1373,7,,,
8023,foremost,1.6667,8,,,
8024,foreplay,2.1765,8,,,
8025,foresail,0.0392,8,,,
