"word","pron","cgram","grapheme","gpmatch","freq","len","phlen","genre","nombre"
"!chrême!","!kREm!","NOM","ch.r.ê.m.e","ch-k.r-R.ê-E.m-m.e-#",0.14,8,6,"m","s"
"!chtar!","!StaR!","NOM","ch.t.a.r","ch-S.t-t.a-a.r-R",0.2,7,6,"m","s"
"!chtibe!","!Stib!","NOM","ch.t.i.b.e","ch-S.t-t.i-i.b-b.e-#",0.14,8,6,"m","s"
"!chuchotement!","!SySOt°m@!","NOM","ch.u.ch.o.t.e.m.ent","ch-S.u-y.ch-S.o-O.t-t.e-°.m-m.ent-@",4.39,14,10,"m","s"
"!chuchotis!","!SySoti!","NOM","ch.u.ch.o.t.i.s","ch-S.u-y.ch-S.o-o.t-t.i-i.s-#",2.43,11,8,"m",""
"!chuintement!","!Sy5t°m@!","NOM","ch.u.in.t.e.m.ent","ch-S.u-y.in-5.t-t.e-°.m-m.ent-@",3.58,13,9,"m","s"
"!chyle!","!Sil!","NOM","ch.y.l.e","ch-S.y-i.l-l.e-#",0.14,7,5,"m","s"
"!chypre!","!SipR!","NOM","ch.y.p.r.e","ch-S.y-i.p-p.r-R.e-#",0.14,8,6,"m","s"
"!châle!","!Sal!","NOM","ch.â.l.e","ch-S.â-a.l-l.e-#",9.32,7,5,"m","s"
"!châlit!","!Sali!","NOM","ch.â.l.i.t","ch-S.â-a.l-l.i-i.t-#",0.27,8,6,"m","s"
"!châlonnais!","!SalonE!","NOM","ch.â.l.o.nn.ai.s","ch-S.â-a.l-l.o-o.nn-n.ai-E.s-#",0.07,12,8,"m",""
"!châssis!","!Sasi!","NOM","ch.â.ss.i.s","ch-S.â-a.ss-s.i-i.s-#",4.46,9,6,"m",""
"!châtaignier!","!SateNe!","NOM","ch.â.t.ai.gn.i.er","ch-S.â-a.t-t.ai-e.gn-N.i-#.er-e",1.76,13,8,"m","s"
"!château!","!Sato!","NOM","ch.â.t.eau","ch-S.â-a.t-t.eau-o",63.38,9,6,"m","s"
"!châtelain!","!Sat°l5!","NOM","ch.â.t.e.l.ain","ch-S.â-a.t-t.e-°.l-l.ain-5",1.69,11,8,"m","s"
"!châtelet!","!Sat°lE!","NOM","ch.â.t.e.l.et","ch-S.â-a.t-t.e-°.l-l.et-E",0.14,10,8,"m","s"
"!châtiment!","!Satim@!","NOM","ch.â.t.i.m.ent","ch-S.â-a.t-t.i-i.m-m.ent-@",7.5,11,8,"m","s"
"!châtrage!","!SatRaZ!","NOM","ch.â.t.r.a.ge","ch-S.â-a.t-t.r-R.a-a.ge-Z",0.07,10,8,"m","s"
"!châtron!","!SatR&!","NOM","ch.â.t.r.on","ch-S.â-a.t-t.r-R.on-&",0.07,9,7,"m","s"
"!chèche!","!SES!","NOM","ch.è.ch.e","ch-S.è-E.ch-S.e-#",0.54,8,5,"m","s"
"!chènevis!","!SEn°vi!","NOM","ch.è.n.e.v.i.s","ch-S.è-E.n-n.e-°.v-v.i-i.s-#",0.27,10,8,"m",""
"!chèque!","!SEk!","NOM","ch.è.qu.e","ch-S.è-E.qu-k.e-#",6.01,8,5,"m","s"
"!chèvrefeuille!","!SEvR°f9j!","NOM","ch.è.v.r.e.f.eu.ill.e","ch-S.è-E.v-v.r-R.e-°.f-f.eu-9.ill-j.e-#",2.16,15,10,"m","s"
"!chéneau!","!Seno!","NOM","ch.é.n.eau","ch-S.é-e.n-n.eau-o",0.47,9,6,"m","s"
"!chéquier!","!Sekje!","NOM","ch.é.qu.i.er","ch-S.é-e.qu-k.i-j.er-e",0.61,10,7,"m","s"
"!chérif!","!SeRif!","NOM","ch.é.r.i.f","ch-S.é-e.r-R.i-i.f-f",6.69,8,7,"m","s"
"!chérubin!","!SeRyb5!","NOM","ch.é.r.u.b.in","ch-S.é-e.r-R.u-y.b-b.in-5",0.81,10,8,"m","s"
"!chêne!","!SEn!","NOM","ch.ê.n.e","ch-S.ê-E.n-n.e-#",16.49,7,5,"m","s"
"!chêneteau!","!SEn°to!","NOM","ch.ê.n.e.t.eau","ch-S.ê-E.n-n.e-°.t-t.eau-o",0.07,11,8,"m","s"
"!chômage!","!SomaZ!","NOM","ch.ô.m.a.ge","ch-S.ô-o.m-m.a-a.ge-Z",5.41,9,7,"m","s"
"!chômedu!","!Som°dy!","NOM","ch.ô.m.e.d.u","ch-S.ô-o.m-m.e-°.d-d.u-y",0.47,9,8,"m","s"
"!chômeur!","!Som9R!","NOM","ch.ô.m.eu.r","ch-S.ô-o.m-m.eu-9.r-R",2.16,9,7,"m","s"
"!ciboire!","!sibwaR!","NOM","c.i.b.oi.r.e","c-s.i-i.b-b.oi-wa.r-R.e-#",0.81,9,8,"m","s"
"!ciboulot!","!sibulo!","NOM","c.i.b.ou.l.o.t","c-s.i-i.b-b.ou-u.l-l.o-o.t-#",1.49,10,8,"m","s"
"!cicérone!","!siseROn!","NOM","c.i.c.é.r.o.n.e","c-s.i-i.c-s.é-e.r-R.o-O.n-n.e-#",0.27,10,9,"m","s"
"!cidre!","!sidR!","NOM","c.i.d.r.e","c-s.i-i.d-d.r-R.e-#",3.99,7,6,"m","s"
"!ciel!","!sjEl!","NOM","c.i.e.l","c-s.i-j.e-E.l-l",301.76,6,6,"m","s"
"!cierge!","!sjERZ!","NOM","c.i.e.r.ge","c-s.i-j.e-E.r-R.ge-Z",5.2,8,7,"m","s"
"!cigalou!","!sigalu!","NOM","c.i.g.a.l.ou","c-s.i-i.g-g.a-a.l-l.ou-u",0.07,9,8,"m","s"
"!cigare!","!sigaR!","NOM","c.i.g.a.r.e","c-s.i-i.g-g.a-a.r-R.e-#",17.7,8,7,"m","s"
"!cigarillo!","!sigaRijo!","NOM","c.i.g.a.r.ill.o","c-s.i-i.g-g.a-a.r-R.ill-ij.o-o",0.68,11,10,"m","s"
"!cil!","!sil!","NOM","c.i.l","c-s.i-i.l-l",2.16,5,5,"m","s"
"!cilice!","!silis!","NOM","c.i.l.i.c.e","c-s.i-i.l-l.i-i.c-s.e-#",0.27,8,7,"m","s"
"!cillement!","!sij°m@!","NOM","c.ill.e.m.ent","c-s.ill-ij.e-°.m-m.ent-@",0.74,11,8,"m","s"
"!ciment!","!sim@!","NOM","c.i.m.ent","c-s.i-i.m-m.ent-@",18.78,8,6,"m","s"
"!cimeterre!","!sim°tER!","NOM","c.i.m.e.t.e.rr.e","c-s.i-i.m-m.e-°.t-t.e-E.rr-R.e-#",0.95,11,9,"m","s"
"!cimetière!","!sim°tjER!","NOM","c.i.m.e.t.i.è.r.e","c-s.i-i.m-m.e-°.t-t.i-j.è-E.r-R.e-#",39.86,11,10,"m","s"
"!cimier!","!simje!","NOM","c.i.m.i.er","c-s.i-i.m-m.i-j.er-e",0.54,8,7,"m","s"
"!cinabre!","!sinabR!","NOM","c.i.n.a.b.r.e","c-s.i-i.n-n.a-a.b-b.r-R.e-#",0.14,9,8,"m","s"
"!cinglement!","!s5gl°m@!","NOM","c.in.g.l.e.m.ent","c-s.in-5.g-g.l-l.e-°.m-m.ent-@",0.07,12,9,"m","s"
"!cinglé!","!s5gle!","NOM","c.in.g.l.é","c-s.in-5.g-g.l-l.é-e",2.57,8,7,"m","s"
"!cinname!","!sinam!","NOM","c.i.nn.a.m.e","c-s.i-i.nn-n.a-a.m-m.e-#",0.07,9,7,"m","s"
"!cinoche!","!sinOS!","NOM","c.i.n.o.ch.e","c-s.i-i.n-n.o-O.ch-S.e-#",6.22,9,7,"m","s"
"!cinquante!","!s5k@t!","NOM","c.in.qu.an.t.e","c-s.in-5.qu-k.an-@.t-t.e-#",7.7,11,7,"m",""
"!cinquantenaire!","!s5k@t°nER!","NOM","c.in.qu.an.t.e.n.ai.r.e","c-s.in-5.qu-k.an-@.t-t.e-°.n-n.ai-E.r-R.e-#",0.14,16,11,"m","s"
"!cintre!","!s5tR!","NOM","c.in.t.r.e","c-s.in-5.t-t.r-R.e-#",2.91,8,6,"m","s"
"!cinzano!","!tSinzano!","NOM","c.i.n.z.a.n.o","c-tS.i-i.n-n.z-z.a-a.n-n.o-o",0.88,9,10,"m","s"
"!ciné!","!sine!","NOM","c.i.n.é","c-s.i-i.n-n.é-e",4.46,6,6,"m","s"
"!cinéma!","!sinema!","NOM","c.i.n.é.m.a","c-s.i-i.n-n.é-e.m-m.a-a",72.91,8,8,"m","s"
"!cinémascope!","!sinemaskOp!","NOM","c.i.n.é.m.a.s.c.o.p.e","c-s.i-i.n-n.é-e.m-m.a-a.s-s.c-k.o-O.p-p.e-#",0.2,13,12,"m","s"
"!cinématographe!","!sinematogRaf!","NOM","c.i.n.é.m.a.t.o.g.r.a.ph.e","c-s.i-i.n-n.é-e.m-m.a-a.t-t.o-o.g-g.r-R.a-a.ph-f.e-#",0.61,16,14,"m","s"
"!cinérama!","!sineRama!","NOM","c.i.n.é.r.a.m.a","c-s.i-i.n-n.é-e.r-R.a-a.m-m.a-a",0.07,10,10,"m","s"
"!cipal!","!sipal!","NOM","c.i.p.a.l","c-s.i-i.p-p.a-a.l-l",0.14,7,7,"m","s"
"!cipolin!","!sipol5!","NOM","c.i.p.o.l.in","c-s.i-i.p-p.o-o.l-l.in-5",0.07,9,8,"m","s"
"!cirage!","!siRaZ!","NOM","c.i.r.a.ge","c-s.i-i.r-R.a-a.ge-Z",4.39,8,7,"m","s"
"!circassien!","!siRkasj5!","NOM","c.i.r.c.a.ss.i.en","c-s.i-i.r-R.c-k.a-a.ss-s.i-j.en-5",0.14,12,10,"m","s"
"!circaète!","!siRkaEt!","NOM","c.i.r.c.a.è.t.e","c-s.i-i.r-R.c-k.a-a.è-E.t-t.e-#",0.41,10,9,"m","s"
"!circoncis!","!siRk&si!","NOM","c.i.r.c.on.c.i.s","c-s.i-i.r-R.c-k.on-&.c-s.i-i.s-#",0.27,11,9,"m",""
"!circuit!","!siRkyi!","NOM","c.i.r.c.ui.t","c-s.i-i.r-R.c-k.ui-yi.t-#",7.77,9,8,"m","s"
"!cireur!","!siR9R!","NOM","c.i.r.eu.r","c-s.i-i.r-R.eu-9.r-R",0.74,8,7,"m","s"
"!ciron!","!siR&!","NOM","c.i.r.on","c-s.i-i.r-R.on-&",0.07,7,6,"m","s"
"!cirque!","!siRk!","NOM","c.i.r.qu.e","c-s.i-i.r-R.qu-k.e-#",18.38,8,6,"m","s"
"!cirrus!","!siRys!","NOM","c.i.rr.u.s","c-s.i-i.rr-R.u-y.s-s",0.14,8,7,"m",""
"!ciré!","!siRe!","NOM","c.i.r.é","c-s.i-i.r-R.é-e",2.09,6,6,"m","s"
"!cisaillage!","!sizajaZ!","NOM","c.i.s.a.ill.a.ge","c-s.i-i.s-z.a-a.ill-j.a-a.ge-Z",0.07,12,9,"m","s"
"!cisaillement!","!sizaj°m@!","NOM","c.i.s.a.ill.e.m.ent","c-s.i-i.s-z.a-a.ill-j.e-°.m-m.ent-@",0.14,14,10,"m","s"
"!ciseau!","!sizo!","NOM","c.i.s.eau","c-s.i-i.s-z.eau-o",2.84,8,6,"m","s"
"!ciselet!","!siz°lE!","NOM","c.i.s.e.l.et","c-s.i-i.s-z.e-°.l-l.et-E",0.07,9,8,"m","s"
"!citadin!","!sitad5!","NOM","c.i.t.a.d.in","c-s.i-i.t-t.a-a.d-d.in-5",0.54,9,8,"m","s"
"!citoyen!","!sitwaj5!","NOM","c.i.t.oy.en","c-s.i-i.t-t.oy-waj.en-5",5.2,9,9,"m","s"
"!citron!","!sitR&!","NOM","c.i.t.r.on","c-s.i-i.t-t.r-R.on-&",9.05,8,7,"m","s"
"!citronnier!","!sitRonje!","NOM","c.i.t.r.o.nn.i.er","c-s.i-i.t-t.r-R.o-o.nn-n.i-j.er-e",0.41,12,10,"m","s"
"!civet!","!sivE!","NOM","c.i.v.et","c-s.i-i.v-v.et-E",2.36,7,6,"m","s"
"!civil!","!sivil!","NOM","c.i.v.i.l","c-s.i-i.v-v.i-i.l-l",8.38,7,7,"m","s"
"!civilisé!","!sivilize!","NOM","c.i.v.i.l.i.s.é","c-s.i-i.v-v.i-i.l-l.i-i.s-z.é-e",0.41,10,10,"m","s"
"!civisme!","!sivizm!","NOM","c.i.v.i.s.m.e","c-s.i-i.v-v.i-i.s-z.m-m.e-#",0.54,9,8,"m","s"
"!clafouti!","!klafuti!","NOM","c.l.a.f.ou.t.i","c-k.l-l.a-a.f-f.ou-u.t-t.i-i",0.07,10,9,"m","s"
"!clafoutis!","!klafuti!","NOM","c.l.a.f.ou.t.i.s","c-k.l-l.a-a.f-f.ou-u.t-t.i-i.s-#",0.54,11,9,"m",""
"!clairon!","!klER&!","NOM","c.l.ai.r.on","c-k.l-l.ai-E.r-R.on-&",4.32,9,7,"m","s"
"!clam!","!klam!","NOM","c.l.a.m","c-k.l-l.a-a.m-m",0.07,6,6,"m","s"
"!clampin!","!kl@p5!","NOM","c.l.am.p.in","c-k.l-l.am-@.p-p.in-5",0.2,9,7,"m","s"
"!clan!","!kl@!","NOM","c.l.an","c-k.l-l.an-@",13.51,6,5,"m","s"
"!clandestin!","!kl@dEst5!","NOM","c.l.an.d.e.s.t.in","c-k.l-l.an-@.d-d.e-E.s-s.t-t.in-5",0.54,12,10,"m","s"
"!clandé!","!kl@de!","NOM","c.l.an.d.é","c-k.l-l.an-@.d-d.é-e",1.28,8,7,"m","s"
"!clap!","!klap!","NOM","c.l.a.p","c-k.l-l.a-a.p-p",0.54,6,6,"m","s"
"!clapet!","!klapE!","NOM","c.l.a.p.et","c-k.l-l.a-a.p-p.et-E",0.68,8,7,"m","s"
"!clapier!","!klapje!","NOM","c.l.a.p.i.er","c-k.l-l.a-a.p-p.i-j.er-e",1.42,9,8,"m","s"
"!clapot!","!klapo!","NOM","c.l.a.p.o.t","c-k.l-l.a-a.p-p.o-o.t-#",0.47,8,7,"m","s"
"!clapotement!","!klapOt°m@!","NOM","c.l.a.p.o.t.e.m.ent","c-k.l-l.a-a.p-p.o-O.t-t.e-°.m-m.ent-@",0.68,13,11,"m","s"
"!clapotis!","!klapoti!","NOM","c.l.a.p.o.t.i.s","c-k.l-l.a-a.p-p.o-o.t-t.i-i.s-#",5.41,10,9,"m",""
"!clappement!","!klap°m@!","NOM","c.l.a.pp.e.m.ent","c-k.l-l.a-a.pp-p.e-°.m-m.ent-@",0.27,12,9,"m","s"
"!claquage!","!klakaZ!","NOM","c.l.a.qu.a.ge","c-k.l-l.a-a.qu-k.a-a.ge-Z",0.07,10,8,"m","s"
"!claquement!","!klak°m@!","NOM","c.l.a.qu.e.m.ent","c-k.l-l.a-a.qu-k.e-°.m-m.ent-@",9.46,12,9,"m","s"
"!clash!","!klaS!","NOM","c.l.a.sh","c-k.l-l.a-a.sh-S",1.55,7,6,"m","s"
"!classement!","!klas°m@!","NOM","c.l.a.ss.e.m.ent","c-k.l-l.a-a.ss-s.e-°.m-m.ent-@",1.76,12,9,"m","s"
"!classeur!","!klas9R!","NOM","c.l.a.ss.eu.r","c-k.l-l.a-a.ss-s.eu-9.r-R",1.35,10,8,"m","s"
"!classicisme!","!klasisizm!","NOM","c.l.a.ss.i.c.i.s.m.e","c-k.l-l.a-a.ss-s.i-i.c-s.i-i.s-z.m-m.e-#",0.34,13,11,"m","s"
"!clavecin!","!klav°s5!","NOM","c.l.a.v.e.c.in","c-k.l-l.a-a.v-v.e-°.c-s.in-5",2.3,10,9,"m","s"
"!clavier!","!klavje!","NOM","c.l.a.v.i.er","c-k.l-l.a-a.v-v.i-j.er-e",3.24,9,8,"m","s"
"!clayon!","!klEj&!","NOM","c.l.ay.on","c-k.l-l.ay-Ej.on-&",0.07,8,7,"m","s"
"!clayonnage!","!klEjonaZ!","NOM","c.l.ay.o.nn.a.ge","c-k.l-l.ay-Ej.o-o.nn-n.a-a.ge-Z",0.07,12,10,"m","s"
"!clebs!","!klEps!","NOM","c.l.e.b.s","c-k.l-l.e-E.b-p.s-s",3.11,7,7,"m",""
"!clerc!","!klER!","NOM","c.l.e.r.c","c-k.l-l.e-E.r-R.c-#",5.68,7,6,"m","s"
"!clergeon!","!klERZ&!","NOM","c.l.e.r.ge.on","c-k.l-l.e-E.r-R.ge-Z.on-&",0.14,10,8,"m","s"
"!clergyman!","!klERZiman!","NOM","c.l.e.r.g.y.m.a.n","c-k.l-l.e-E.r-R.g-Z.y-i.m-m.a-a.n-n",0.61,11,11,"m","s"
"!clergé!","!klERZe!","NOM","c.l.e.r.g.é","c-k.l-l.e-E.r-R.g-Z.é-e",3.78,8,8,"m","s"
"!clermontois!","!klERm&twa!","NOM","c.l.e.r.m.on.t.oi.s","c-k.l-l.e-E.r-R.m-m.on-&.t-t.oi-wa.s-#",0.14,13,11,"m",""
"!clic!","!klik!","NOM","c.l.i.c","c-k.l-l.i-i.c-k",0.88,6,6,"m","s"
"!clichage!","!kliSaZ!","NOM","c.l.i.ch.a.ge","c-k.l-l.i-i.ch-S.a-a.ge-Z",0.07,10,8,"m","s"
"!clicheur!","!kliS9R!","NOM","c.l.i.ch.eu.r","c-k.l-l.i-i.ch-S.eu-9.r-R",0.07,10,8,"m","s"
"!cliché!","!kliSe!","NOM","c.l.i.ch.é","c-k.l-l.i-i.ch-S.é-e",5.34,8,7,"m","s"
"!client!","!klij@!","NOM","c.l.i.ent","c-k.l-l.i-ij.ent-@",28.78,8,7,"m","s"
"!clignement!","!kliN°m@!","NOM","c.l.i.gn.e.m.ent","c-k.l-l.i-i.gn-N.e-°.m-m.ent-@",1.22,12,9,"m","s"
"!clignotant!","!kliNot@!","NOM","c.l.i.gn.o.t.ant","c-k.l-l.i-i.gn-N.o-o.t-t.ant-@",1.01,12,9,"m","s"
"!clignotement!","!kliNOt°m@!","NOM","c.l.i.gn.o.t.e.m.ent","c-k.l-l.i-i.gn-N.o-O.t-t.e-°.m-m.ent-@",0.81,14,11,"m","s"
"!clignoteur!","!kliNot9R!","NOM","c.l.i.gn.o.t.eu.r","c-k.l-l.i-i.gn-N.o-o.t-t.eu-9.r-R",0.07,12,10,"m","s"
"!climat!","!klima!","NOM","c.l.i.m.a.t","c-k.l-l.i-i.m-m.a-a.t-#",17.16,8,7,"m","s"
"!climatiseur!","!klimatiz9R!","NOM","c.l.i.m.a.t.i.s.eu.r","c-k.l-l.i-i.m-m.a-a.t-t.i-i.s-z.eu-9.r-R",0.14,13,12,"m","s"
"!climax!","!klimaks!","NOM","c.l.i.m.a.x","c-k.l-l.i-i.m-m.a-a.x-ks",0.07,8,9,"m",""
"!clin!","!kl5!","NOM","c.l.in","c-k.l-l.in-5",16.55,6,5,"m","s"
"!clinicien!","!klinisj5!","NOM","c.l.i.n.i.c.i.en","c-k.l-l.i-i.n-n.i-i.c-s.i-j.en-5",0.2,11,10,"m","s"
"!clinquant!","!kl5k@!","NOM","c.l.in.qu.ant","c-k.l-l.in-5.qu-k.ant-@",0.95,11,7,"m","s"
"!clip!","!klip!","NOM","c.l.i.p","c-k.l-l.i-i.p-p",0.61,6,6,"m","s"
"!clipper!","!klip9R!","NOM","c.l.i.pp.e.r","c-k.l-l.i-i.pp-p.e-9.r-R",0.2,9,8,"m","s"
"!cliquet!","!klikE!","NOM","c.l.i.qu.et","c-k.l-l.i-i.qu-k.et-E",0.07,9,7,"m","s"
"!cliquetis!","!klik°ti!","NOM","c.l.i.qu.e.t.i.s","c-k.l-l.i-i.qu-k.e-°.t-t.i-i.s-#",8.04,11,9,"m",""
"!cliquettement!","!klikEt°m@!","NOM","c.l.i.qu.e.tt.e.m.ent","c-k.l-l.i-i.qu-k.e-E.tt-t.e-°.m-m.ent-@",0.07,15,11,"m","s"
"!cliquètement!","!klikEt°m@!","NOM","c.l.i.qu.è.t.e.m.ent","c-k.l-l.i-i.qu-k.è-E.t-t.e-°.m-m.ent-@",0.2,14,11,"m","s"
"!clito!","!klito!","NOM","c.l.i.t.o","c-k.l-l.i-i.t-t.o-o",0.41,7,7,"m","s"
"!clitoris!","!klitoRis!","NOM","c.l.i.t.o.r.i.s","c-k.l-l.i-i.t-t.o-o.r-R.i-i.s-s",0.41,10,10,"m",""
"!clivage!","!klivaZ!","NOM","c.l.i.v.a.ge","c-k.l-l.i-i.v-v.a-a.ge-Z",0.27,9,8,"m","s"
"!cloaque!","!kloak!","NOM","c.l.o.a.qu.e","c-k.l-l.o-o.a-a.qu-k.e-#",1.76,9,7,"m","s"
"!cloc!","!klOk!","NOM","c.l.o.c","c-k.l-l.o-O.c-k",0.07,6,6,"m","s"
"!clochard!","!kloSaR!","NOM","c.l.o.ch.a.r.d","c-k.l-l.o-o.ch-S.a-a.r-R.d-#",5.27,10,8,"m","s"
"!clocher!","!kloSe!","NOM","c.l.o.ch.er","c-k.l-l.o-o.ch-S.er-e",11.01,9,7,"m","s"
"!clocheton!","!klOS°t&!","NOM","c.l.o.ch.e.t.on","c-k.l-l.o-O.ch-S.e-°.t-t.on-&",0.88,11,9,"m","s"
"!clodo!","!klodo!","NOM","c.l.o.d.o","c-k.l-l.o-o.d-d.o-o",2.16,7,7,"m","s"
"!cloisonnement!","!klwazOn°m@!","NOM","c.l.oi.s.o.nn.e.m.ent","c-k.l-l.oi-wa.s-z.o-O.nn-n.e-°.m-m.ent-@",0.47,15,12,"m","s"
"!clonage!","!klonaZ!","NOM","c.l.o.n.a.ge","c-k.l-l.o-o.n-n.a-a.ge-Z",0.07,9,8,"m","s"
"!clone!","!klon!","NOM","c.l.o.n.e","c-k.l-l.o-o.n-n.e-#",0.07,7,6,"m","s"
"!clopeur!","!klop9R!","NOM","c.l.o.p.eu.r","c-k.l-l.o-o.p-p.eu-9.r-R",0.07,9,8,"m","s"
"!cloporte!","!klopORt!","NOM","c.l.o.p.o.r.t.e","c-k.l-l.o-o.p-p.o-O.r-R.t-t.e-#",1.55,10,9,"m","s"
"!clos!","!klo!","NOM","c.l.o.s","c-k.l-l.o-o.s-#",3.18,6,5,"m",""
"!clou!","!klu!","NOM","c.l.ou","c-k.l-l.ou-u",10.2,6,5,"m","s"
"!clouage!","!kluaZ!","NOM","c.l.ou.a.ge","c-k.l-l.ou-u.a-a.ge-Z",0.07,9,7,"m","s"
"!cloueur!","!klu9R!","NOM","c.l.ou.eu.r","c-k.l-l.ou-u.eu-9.r-R",0.07,9,7,"m","s"
"!cloutage!","!klutaZ!","NOM","c.l.ou.t.a.ge","c-k.l-l.ou-u.t-t.a-a.ge-Z",0.07,10,8,"m","s"
"!cloué!","!klue!","NOM","c.l.ou.é","c-k.l-l.ou-u.é-e",0.34,7,6,"m","s"
"!clown!","!klun!","NOM","c.l.ow.n","c-k.l-l.ow-u.n-n",6.49,7,6,"m","s"
"!cloître!","!klwatR!","NOM","c.l.oî.t.r.e","c-k.l-l.oî-wa.t-t.r-R.e-#",6.28,9,8,"m","s"
"!club!","!kl9b!","NOM","c.l.u.b","c-k.l-l.u-9.b-b",18.58,6,6,"m","s"
"!clubman!","!kl9bman!","NOM","c.l.u.b.m.a.n","c-k.l-l.u-9.b-b.m-m.a-a.n-n",0.07,9,9,"m","s"
"!clystère!","!klistER!","NOM","c.l.y.s.t.è.r.e","c-k.l-l.y-i.s-s.t-t.è-E.r-R.e-#",0.07,10,9,"m","s"
"!clébard!","!klebaR!","NOM","c.l.é.b.a.r.d","c-k.l-l.é-e.b-b.a-a.r-R.d-#",2.91,9,8,"m","s"
"!cléricalisme!","!kleRikalizm!","NOM","c.l.é.r.i.c.a.l.i.s.m.e","c-k.l-l.é-e.r-R.i-i.c-k.a-a.l-l.i-i.s-z.m-m.e-#",0.2,14,13,"m","s"
"!coadjuteur!","!koadZyt9R!","NOM","c.o.a.d.j.u.t.eu.r","c-k.o-o.a-a.d-d.j-Z.u-y.t-t.eu-9.r-R",0.07,12,11,"m","s"
"!coagulant!","!koagyl@!","NOM","c.o.a.g.u.l.ant","c-k.o-o.a-a.g-g.u-y.l-l.ant-@",0.07,11,9,"m","s"
"!coaltar!","!kOltaR!","NOM","c.oa.l.t.a.r","c-k.oa-O.l-l.t-t.a-a.r-R",0.2,9,8,"m","s"
"!coassement!","!koas°m@!","NOM","c.o.a.ss.e.m.ent","c-k.o-o.a-a.ss-s.e-°.m-m.ent-@",0.34,12,9,"m","s"
"!cobalt!","!kobalt!","NOM","c.o.b.a.l.t","c-k.o-o.b-b.a-a.l-l.t-t",0.61,8,8,"m","s"
"!cobaye!","!kobaj!","NOM","c.o.b.a.y.e","c-k.o-o.b-b.a-a.y-j.e-#",0.74,8,7,"m","s"
"!cobra!","!kobRa!","NOM","c.o.b.r.a","c-k.o-o.b-b.r-R.a-a",0.74,7,7,"m","s"
"!cocard!","!kokaR!","NOM","c.o.c.a.r.d","c-k.o-o.c-k.a-a.r-R.d-#",0.14,8,7,"m","s"
"!coccyx!","!kOksis!","NOM","c.o.cc.y.x","c-k.o-O.cc-ks.y-i.x-s",0.27,8,8,"m",""
"!cochelet!","!koS°lE!","NOM","c.o.ch.e.l.et","c-k.o-o.ch-S.e-°.l-l.et-E",0.07,10,8,"m","s"
"!cocher!","!koSe!","NOM","c.o.ch.er","c-k.o-o.ch-S.er-e",4.12,8,6,"m","s"
"!cochon!","!koS&!","NOM","c.o.ch.on","c-k.o-o.ch-S.on-&",12.7,8,6,"m","s"
"!cochonnet!","!koSonE!","NOM","c.o.ch.o.nn.et","c-k.o-o.ch-S.o-o.nn-n.et-E",0.34,11,8,"m","s"
"!cochylis!","!kokilis!","NOM","c.o.ch.y.l.i.s","c-k.o-o.ch-k.y-i.l-l.i-i.s-s",0.07,10,9,"m",""
"!cocker!","!kokER!","NOM","c.o.ck.e.r","c-k.o-o.ck-k.e-E.r-R",1.08,8,7,"m","s"
"!cockney!","!koknE!","NOM","c.o.ck.n.ey","c-k.o-o.ck-k.n-n.ey-E",0.14,9,7,"m","s"
"!cockpit!","!kOkpit!","NOM","c.o.ck.p.i.t","c-k.o-O.ck-k.p-p.i-i.t-t",0.88,9,8,"m","s"
"!cocktail!","!kOktEl!","NOM","c.o.ck.t.ai.l","c-k.o-O.ck-k.t-t.ai-E.l-l",5.68,10,8,"m","s"
"!cocon!","!kok&!","NOM","c.o.c.on","c-k.o-o.c-k.on-&",2.91,7,6,"m","s"
"!cocorico!","!kokoRiko!","NOM","c.o.c.o.r.i.c.o","c-k.o-o.c-k.o-o.r-R.i-i.c-k.o-o",0.81,10,10,"m","s"
"!cocotier!","!kokotje!","NOM","c.o.c.o.t.i.er","c-k.o-o.c-k.o-o.t-t.i-j.er-e",0.54,10,9,"m","s"
"!cocu!","!koky!","NOM","c.o.c.u","c-k.o-o.c-k.u-y",1.49,6,6,"m","s"
"!cocuage!","!kokyaZ!","NOM","c.o.c.u.a.ge","c-k.o-o.c-k.u-y.a-a.ge-Z",0.07,9,8,"m","s"
"!codage!","!kodaZ!","NOM","c.o.d.a.ge","c-k.o-o.d-d.a-a.ge-Z",0.14,8,7,"m","s"
"!code!","!kOd!","NOM","c.o.d.e","c-k.o-O.d-d.e-#",13.58,6,5,"m","s"
"!codex!","!kodEks!","NOM","c.o.d.e.x","c-k.o-o.d-d.e-E.x-ks",0.14,7,8,"m",""
"!codicille!","!kodisil!","NOM","c.o.d.i.c.i.ll.e","c-k.o-o.d-d.i-i.c-s.i-i.ll-l.e-#",0.14,11,9,"m","s"
"!codétenu!","!kodet°ny!","NOM","c.o.d.é.t.e.n.u","c-k.o-o.d-d.é-e.t-t.e-°.n-n.u-y",0.07,10,10,"m","s"
"!coefficient!","!koefisj@!","NOM","c.o.e.ff.i.c.i.ent","c-k.o-o.e-e.ff-f.i-i.c-s.i-j.ent-@",1.08,13,10,"m","s"
"!coelacanthe!","!selak@t!","NOM","c.oe.l.a.c.an.th.e","c-s.oe-e.l-l.a-a.c-k.an-@.th-t.e-#",0.07,13,9,"m","s"
"!coeur!","!k9R!","NOM","c.oeu.r","c-k.oeu-9.r-R",380.07,7,5,"m","s"
