idx,word,pron,freq,len,phlen,nsyl,nbhomogr,nhomoph
65728,puni,pyni,11.09,4,4,4,4,18
65729,punie,pyni,3.06,5,4,4,4,18
65730,punies,pyni,0.22,6,4,4,4,18
65731,punir,pyniR,13.82,5,5,2,1,1
65732,punira,pyniRa,1.89,6,6,3,1,2
65733,punirai,pyniRE,0.91,7,6,3,1,3
65734,punirais,pyniRE,0.04,8,6,3,1,3
65735,punirait,pyniRE,0.06,8,6,3,1,3
65736,puniras,pyniRa,0.02,7,6,3,1,2
65737,punirez,pyniRe,0.03,7,6,3,1,1
65738,punirons,pyniR&,0.17,8,6,3,1,2
65739,puniront,pyniR&,0.03,8,6,3,1,2
65740,punis,pyni,6.62,5,4,4,4,18
65741,punissable,pynisabl,0.21,10,8,3,1,2
65742,punissaient,pynisE,0.02,11,6,3,1,3
65743,punissais,pynisE,0.26,9,6,3,1,3
65744,punissait,pynisE,0.29,9,6,3,1,3
65745,punissant,pynis@,0.71,9,6,3,1,1
65746,punisse,pynis,0.61,7,5,2,1,3
65747,punissent,pynis,0.26,9,5,2,1,3
65748,punisses,pynis,0.3,8,5,2,1,3
65749,punisseur,pynis9R,0.11,9,7,3,1,1
65750,punissez,pynise,0.99,8,6,3,1,1
65751,punissions,pynisj&,0.01,10,7,3,1,3
65752,punissons,pynis&,0.15,9,6,3,1,1
65753,punit,pyni,1.98,5,4,2,1,9
65754,punitif,pynitif,0.27,7,7,3,1,1
65755,punition,pynisj&,11.97,8,7,3,1,3
65756,punitions,pynisj&,1.19,9,7,3,1,3
65757,punitive,pynitiv,0.12,8,7,3,1,2
65758,punitives,pynitiv,0.03,9,7,3,1,2
65759,punk,p5k,5.45,4,3,1,1,2
65760,punks,p5k,0.94,5,3,1,1,2
65761,punt,punt,0.23,4,4,1,1,1
65762,pupe,pyp,0.01,4,3,1,1,1
65763,pupillaire,pypilER,0.06,10,7,3,1,2
65764,pupillaires,pypilER,0.01,11,7,3,1,2
65765,pupille,pypij,2.04,7,5,2,1,2
65766,pupilles,pypij,1.88,8,5,2,1,2
65767,pupitre,pypitR,0.73,7,6,2,1,2
65768,pupitres,pypitR,0.07,8,6,2,1,2
65769,pupitreur,pypitR9R,0.01,9,8,3,1,1
65770,pur,pyR,26.48,3,3,1,1,5
65771,pure,pyR,26.97,4,3,1,1,5
65772,purement,pyR°m@,3.99,8,6,3,1,1
65773,purent,pyR,0.24,6,3,1,1,5
65774,pures,pyR,1.35,5,3,1,1,5
65775,pureté,pyR°te,6.77,6,6,3,1,2
65776,purgatif,pyRgatif,0.55,8,8,6,4,4
65777,purgation,pyRgasj&,0.02,9,8,3,1,2
65778,purgative,pyRgativ,0.1,9,8,3,1,1
65779,purgatoire,pyRgatwaR,1.92,10,9,3,1,2
65780,purge,pyRZ,1.8,5,4,2,4,10
65781,purgea,pyRZa,0.02,6,5,2,1,1
65782,purgeaient,pyRZE,0.01,10,5,2,1,3
65783,purgeais,pyRZE,0.02,8,5,2,1,3
65784,purgeait,pyRZE,0.28,8,5,2,1,3
65785,purgeant,pyRZ@,0.03,8,5,2,1,1
65786,purgent,pyRZ,0.15,7,4,1,1,5
65787,purger,pyRZe,1.59,6,5,2,1,6
65788,purgera,pyRZ°Ra,0.11,7,7,3,1,2
65789,purgerai,pyRZ°RE,0.05,8,7,3,1,2
65790,purgerais,pyRZ°RE,0.02,9,7,3,1,2
65791,purgeras,pyRZ°Ra,0.07,8,7,3,1,2
65792,purgerez,pyRZ°Re,0.07,8,7,3,1,1
65793,purgeriez,pyRZ°Rje,0.01,9,8,3,1,1
65794,purges,pyRZ,0.9099999999999999,6,4,2,4,10
65795,purgez,pyRZe,0.23,6,5,2,1,6
65796,purgiez,pyRZje,0.02,7,6,2,1,1
65797,purgé,pyRZe,0.93,5,5,2,1,6
65798,purgée,pyRZe,0.21,6,5,2,1,6
65799,purgées,pyRZe,0.01,7,5,2,1,6
65800,purgés,pyRZe,0.23,6,5,2,1,6
65801,purifiais,pyRifjE,0.1,9,7,3,1,3
65802,purifiait,pyRifjE,0.14,9,7,3,1,3
65803,purifiant,pyRifj@,0.25,9,7,6,4,4
65804,purificateur,pyRifikat9R,0.61,12,11,10,4,8
65805,purificateurs,pyRifikat9R,0.07,13,11,5,2,4
65806,purification,pyRifikasj&,1.31,12,11,5,1,2
65807,purificatrice,pyRifikatRis,0.02,13,12,5,1,2
65808,purificatrices,pyRifikatRis,0.27,14,12,5,1,2
65809,purifie,pyRifi,2.04,7,6,3,1,2
65810,purifient,pyRifi,0.3,9,6,3,1,2
65811,purifier,pyRifje,2.59,8,7,3,1,6
65812,purifiera,pyRifiRa,0.14,9,8,4,1,1
65813,purifiez,pyRifje,0.34,8,7,3,1,6
65814,purifions,pyRifj&,0.02,9,7,3,1,1
65815,purifié,pyRifje,1.05,7,7,3,1,6
65816,purifiée,pyRifje,0.68,8,7,3,1,6
65817,purifiés,pyRifje,0.32,8,7,3,1,6
65818,purin,pyR5,0.38,5,4,2,1,1
65819,puriste,pyRist,0.11,7,6,2,2,3
65820,puristes,pyRist,0.02,8,6,2,1,3
65821,puritain,pyRit5,0.48000000000000004,8,6,6,4,8
65822,puritaine,pyRitEn,0.7000000000000001,9,7,6,4,8
65823,puritaines,pyRitEn,0.21000000000000002,10,7,6,4,8
65824,puritains,pyRit5,0.29000000000000004,9,6,6,4,8
65825,puritanisme,pyRitanizm,0.05,11,10,4,1,1
65826,purpura,pyRpyRa,0.09,7,7,3,1,1
65827,purpurine,pyRpyRin,0.01,9,8,3,1,2
65828,purs,pyR,3.67,4,3,1,1,5
65829,purulence,pyRyl@s,0.02,9,7,3,1,2
65830,purulent,pyRyl@,0.06,8,6,3,1,2
65831,purulente,pyRyl@t,0.1,9,7,3,1,2
65832,purulentes,pyRyl@t,0.04,10,7,3,1,2
65833,purulents,pyRyl@,0.06,9,6,3,1,2
65834,purée,pyRe,5.74,5,4,2,1,3
65835,purées,pyRe,0.01,6,4,2,1,3
65836,pus,py,2.85,3,2,3,9,27
65837,pusillanime,pyzilanim,0.03,11,9,4,1,2
65838,pusillanimes,pyzilanim,0.02,12,9,4,1,2
65839,pustule,pystyl,0.28,7,6,2,1,2
65840,pustules,pystyl,0.41,8,6,2,1,2
65841,pustuleux,pystyl2,0.02,9,7,3,1,1
65842,put,py,5.1,3,2,1,1,9
65843,putain,pyt5,287.83,6,4,2,1,2
65844,putains,pyt5,18.91,7,4,2,1,2
65845,putasse,pytas,0.17,7,5,2,1,2
65846,putasserie,pytas°Ri,0.1,10,8,4,1,2
65847,putasseries,pytas°Ri,0.23,11,8,4,1,2
65848,putasses,pytas,0.01,8,5,2,1,2
65849,putassier,pytasje,0.01,9,7,3,1,2
65850,putassière,pytasjER,0.01,10,8,3,1,2
65851,pute,pyt,87.91,4,3,1,1,3
65852,putes,pyt,17.34,5,3,1,1,3
65853,putois,pytwa,1.06,6,5,2,1,1
65854,putrescence,pytRes@s,0.01,11,8,3,1,2
65855,putrescent,pytRes@,0.2,10,7,3,1,2
65856,putrescine,pytResin,0.01,10,8,3,1,1
65857,putride,pytRid,0.74,7,6,2,1,2
65858,putrides,pytRid,0.3,8,6,2,1,2
65859,putréfaction,pytRefaksj&,0.49,12,11,4,1,1
65860,putréfier,pytRefje,0.02,9,8,3,1,5
65861,putréfié,pytRefje,0.09,8,8,3,1,5
65862,putréfiée,pytRefje,0.17,9,8,3,1,5
65863,putréfiées,pytRefje,0.01,10,8,3,1,5
65864,putréfiés,pytRefje,0.02,9,8,3,1,5
65865,putsch,putS,1.46,6,4,1,1,1
65866,putschiste,putSist,0.27,10,7,2,1,1
65867,putt,p9t,0.21,4,3,1,1,1
65868,putter,p9te,0.35,6,4,2,1,1
65869,putti,puti,0.02,5,4,2,1,1
65870,putting,p9tiG,0.17,7,5,2,1,1
65871,puzzle,p9z9l,4.38,6,5,2,1,2
65872,puzzles,p9z9l,0.43,7,5,2,1,2
65873,puéricultrice,pyeRikyltRis,0.03,13,12,4,1,2
65874,puériculture,pyeRikyltyR,0.01,12,11,4,1,1
65875,puéril,pyeRil,2.08,6,6,2,1,4
65876,puérile,pyeRil,1.01,7,6,2,1,4
65877,puérilement,pyeRil°m@,0.01,11,9,4,1,1
65878,puériles,pyeRil,0.22,8,6,2,1,4
65879,puérilité,pyeRilite,0.32,9,9,4,1,2
65880,puérilités,pyeRilite,0.15,10,9,4,1,2
65881,puérils,pyeRil,0.43,7,6,2,1,4
65882,pygmée,pigme,0.34,6,5,4,4,8
65883,pygmées,pigme,0.33999999999999997,7,5,4,4,8
65884,pyjama,piZama,7.1,6,6,3,1,2
65885,pyjamas,piZama,1.01,7,6,3,1,2
65886,pylore,pilOR,0.02,6,5,2,1,1
65887,pylorique,piloRik,0.03,9,7,3,1,1
65888,pylône,pilon,0.31,6,5,2,1,2
65889,pylônes,pilon,0.05,7,5,2,1,2
65890,pyogène,pjOZEn,0.01,7,6,2,1,1
65891,pyralène,piRalEn,0.01,8,7,3,1,1
65892,pyrame,piRam,0.01,6,5,2,1,1
65893,pyramidal,piRamidal,0.26,9,9,4,1,3
65894,pyramidale,piRamidal,0.07,10,9,4,1,3
65895,pyramidales,piRamidal,0.02,11,9,4,1,3
65896,pyramidaux,piRamido,0.01,10,8,4,1,1
65897,pyramide,piRamid,5.25,8,7,3,1,2
65898,pyramides,piRamid,1.77,9,7,3,1,2
65899,pyrex,piREks,0.01,5,6,2,1,1
65900,pyrexie,piREksi,0.01,7,7,3,1,1
65901,pyridoxine,piRidOksin,0.01,10,10,4,1,1
65902,pyrite,piRit,0.04,6,5,2,1,2
65903,pyrites,piRit,0.02,7,5,2,1,2
65904,pyroclastique,piRoklastik,0.02,13,11,4,1,2
65905,pyroclastiques,piRoklastik,0.01,14,11,4,1,2
65906,pyrolyse,piROliz,0.01,8,7,3,1,1
65907,pyromane,piRoman,1.29,8,7,3,1,2
65908,pyromanes,piRoman,0.4,9,7,3,1,2
65909,pyromanie,piRomani,0.03,9,8,4,1,1
65910,pyrotechnicien,piROtEknisj5,0.03,14,12,10,4,4
65911,pyrotechnie,piRotEkni,0.15,11,9,4,1,1
65912,pyrotechnique,piRotEknik,0.06,13,10,4,1,1
65913,pyroxène,piROksEn,0.01,8,8,3,1,1
65914,pyrrhique,piRik,0.14,9,5,2,1,1
65915,pyréthrine,piRetRin,0.03,10,8,3,1,1
65916,pythagoriques,pitagoRik,0.01,13,9,4,1,1
65917,pythie,piti,0.02,6,4,2,1,2
65918,python,pit&,2.21,6,4,2,1,4
65919,pythons,pit&,0.12,7,4,2,1,4
65920,pâle,pal,14.52,4,3,1,1,6
65921,pâles,pal,1.98,5,3,1,1,6
65922,pâleur,pal9R,1.38,6,5,2,1,2
65923,pâli,pali,0.31,4,4,2,1,7
65924,pâlichon,paliS&,0.06,8,6,3,1,2
65925,pâlie,pali,0.1,5,4,2,1,7
65926,pâlir,paliR,0.54,5,5,2,1,2
65927,pâlis,pali,0.05,5,4,2,1,7
65928,pâlissant,palis@,0.1,9,6,3,2,3
65929,pâlissent,palis,0.03,9,5,2,1,1
65930,pâlit,pali,0.15,5,4,2,1,7
65931,pâlot,palo,0.44,5,4,2,1,4
65932,pâlots,palo,0.01,6,4,2,1,4
65933,pâlotte,palOt,0.15,7,5,2,1,2
65934,pâma,pama,0.01,4,4,2,1,1
65935,pâmaient,pamE,0.01,8,4,2,1,2
65936,pâmait,pamE,0.02,6,4,2,1,2
65937,pâme,pam,0.07,4,3,1,1,2
65938,pâment,pam,0.04,6,3,1,1,2
65939,pâmer,pame,0.06,5,4,2,1,6
65940,pâmerait,pam°RE,0.01,8,6,3,1,2
65941,pâmeront,pam°R&,0.03,8,6,3,1,1
65942,pâmez,pame,0.1,5,4,2,1,6
65943,pâmèrent,pamER,0.01,8,5,2,1,1
65944,pâmé,pame,0.1,4,4,2,1,6
65945,pâmée,pame,0.01,5,4,2,1,6
65946,pâmées,pame,0.01,6,4,2,1,6
65947,pâque,pak,0.51,5,3,1,1,4
65948,pâquerette,pak°REt,0.27,10,7,3,1,2
65949,pâquerettes,pak°REt,0.43,11,7,3,1,2
65950,pâques,pak,0.26,6,3,1,1,4
65951,pât,pa,0.1,3,2,1,1,5
65952,pâte,pat,7.04,4,3,1,1,6
65953,pâtes,pat,9.35,5,3,1,1,6
65954,pâteuse,pat2z,0.06,7,5,2,1,2
65955,pâteux,pat2,0.02,6,4,2,1,1
65956,pâti,pati,0.18,4,4,2,1,5
65957,pâtir,patiR,0.56,5,5,2,1,2
65958,pâtira,patiRa,0.28,6,6,3,1,1
65959,pâtiraient,patiRE,0.01,10,6,3,1,2
